# data/predictors/_/HBSe_20161221T010133.prd:
# className='', T=38265, P=36
k1,k2,k3
-0.527136,0.21396,-0.168606
-0.541418,0.155635,-0.258917
-0.557398,0.0971662,-0.3435
-0.585594,0.0604352,-0.377225
-0.595985,0.0529109,-0.310046
-0.574991,0.0426726,-0.309548
-0.594624,0.0376472,-0.298907
-0.588172,-0.00910191,-0.35065
-0.637154,0.0165464,-0.364103
-0.609906,0.0233172,-0.344937
-0.570665,-0.0115684,-0.313163
-0.53929,0.00973186,-0.341235
-0.542077,0.0490248,-0.356373
-0.569402,0.0471709,-0.292448
-0.520735,0.156034,-0.311818
-0.534633,0.101776,-0.329084
-0.50851,0.0887827,-0.348058
-0.446377,0.111629,-0.337558
-0.472713,0.13999,-0.269129
-0.509146,0.159789,-0.250567
-0.504096,0.137102,-0.222024
-0.453384,0.108353,-0.217836
-0.499336,0.125496,-0.216183
-0.503403,0.132314,-0.179888
-0.482245,0.126501,-0.250533
-0.465206,0.149709,-0.250017
-0.410557,0.138233,-0.262451
-0.458398,0.122856,-0.308412
-0.467806,0.0740827,-0.296128
-0.446165,0.112277,-0.222665
-0.405295,0.129814,-0.23322
-0.380128,0.173552,-0.265191
-0.317523,0.219085,-0.26351
-0.241787,0.205907,-0.194509
-0.247168,0.284941,-0.129378
-0.272917,0.319092,-0.118298
-0.208899,0.28314,-0.105783
-0.165483,0.293627,-0.144912
-0.193505,0.257431,-0.104519
-0.220252,0.283307,-0.103396
-0.147797,0.320204,-0.0984186
-0.193361,0.335442,-0.0384282
-0.125957,0.333145,-0.0842415
-0.212367,0.375944,-0.0742814
-0.192971,0.320762,-0.111814
-0.163185,0.319135,-0.107385
-0.146289,0.346315,-0.126936
-0.202737,0.364279,-0.0762917
-0.16515,0.332602,-0.134783
-0.157418,0.321609,-0.136468
-0.131597,0.316698,-0.142184
-0.151291,0.307056,-0.179013
-0.168415,0.309995,-0.17169
-0.201053,0.358639,-0.169148
-0.189592,0.351851,-0.11761
-0.170707,0.337146,-0.0798806
-0.182907,0.326711,-0.0578629
-0.213654,0.285443,-0.0732286
-0.173532,0.302711,-0.102907
-0.137836,0.30797,-0.137134
-0.189889,0.354645,-0.100517
-0.269939,0.306678,-0.110005
-0.262145,0.259633,-0.117851
-0.142045,0.315215,-0.0872508
-0.163137,0.324502,-0.104579
-0.169413,0.341563,-0.117945
-0.186543,0.276261,-0.122343
-0.159323,0.287134,-0.101164
-0.196262,0.293475,-0.0998588
-0.117483,0.25152,-0.0633027
-0.167754,0.314299,-0.0844044
-0.128082,0.312626,-0.131938
-0.154135,0.293434,-0.131189
-0.197265,0.223873,-0.162713
-0.219651,0.260315,-0.220632
-0.191236,0.33694,-0.158379
-0.245719,0.308085,-0.179247
-0.138453,0.307994,-0.159672
-0.133584,0.317281,-0.121951
-0.169718,0.286739,-0.10507
-0.160913,0.335329,-0.0804618
-0.161536,0.346519,-0.155077
-0.166826,0.309784,-0.14533
-0.236909,0.264441,-0.105467
-0.184724,0.309395,-0.182023
-0.168016,0.347824,-0.180572
-0.141455,0.349113,-0.192444
-0.141011,0.327461,-0.10217
-0.138851,0.328863,-0.0850807
-0.0979859,0.367088,-0.103385
-0.125841,0.356854,-0.146332
-0.194043,0.2867,-0.156033
-0.124149,0.331008,-0.10172
-0.119818,0.318179,-0.126204
-0.0949294,0.300991,-0.11036
-0.12373,0.341579,-0.0980527
-0.129486,0.308849,-0.097467
-0.0959625,0.290024,-0.0653843
-0.16098,0.319648,-0.142037
-0.13257,0.331332,-0.147555
-0.108434,0.324514,-0.161514
-0.100749,0.282136,-0.135754
-0.0773333,0.34686,-0.136373
-0.140777,0.355886,-0.137747
-0.187752,0.30839,-0.155185
-0.216683,0.335305,-0.127344
-0.228382,0.354136,-0.148551
-0.149141,0.361415,-0.0951435
-0.0991523,0.360545,-0.0973761
-0.147105,0.371212,-0.128894
-0.140889,0.345826,-0.148969
-0.137735,0.332974,-0.109152
-0.138568,0.307531,-0.0903363
-0.104249,0.353209,-0.113164
-0.158026,0.337693,-0.0893906
-0.1799,0.272886,-0.103834
-0.131594,0.316712,-0.163889
-0.133855,0.298422,-0.116167
-0.108012,0.32777,-0.109375
-0.151517,0.395607,-0.0987911
-0.131945,0.405322,-0.0726352
-0.105557,0.382383,-0.123478
-0.131336,0.342095,-0.148584
-0.12268,0.339115,-0.083273
-0.113929,0.332389,-0.111914
-0.0982601,0.330677,-0.0609148
-0.118622,0.271493,-0.0808601
-0.127206,0.319623,-0.0238021
-0.0920167,0.312201,-0.113167
-0.1154,0.365699,-0.125003
-0.0817089,0.309547,-0.145005
-0.141641,0.291497,-0.125284
-0.132108,0.30903,-0.136028
-0.0841129,0.324385,-0.131407
-0.163224,0.359653,-0.0978932
-0.173309,0.290293,-0.135755
-0.122598,0.300207,-0.0991374
-0.141062,0.344329,-0.0819095
-0.251855,0.268089,-0.118963
-0.161516,0.327349,-0.144891
-0.0408123,0.336459,-0.128602
-0.104832,0.312359,-0.0999671
-0.0922151,0.311838,-0.0988899
-0.130681,0.271452,-0.0973991
-0.141999,0.34356,-0.13143
-0.0984652,0.338341,-0.137728
-0.148667,0.358999,-0.0762009
-0.119977,0.329261,-0.0842164
-0.133779,0.316165,-0.08164
-0.13015,0.282423,-0.100987
-0.117078,0.3204,-0.126069
-0.150662,0.346063,-0.133308
-0.140599,0.376412,-0.121584
-0.191204,0.287844,-0.111333
-0.177044,0.281524,-0.0934738
-0.204546,0.336003,-0.088478
-0.20045,0.343775,-0.0874261
-0.118569,0.32944,-0.0974044
-0.109616,0.29081,-0.0357911
-0.168138,0.323616,-0.0636142
-0.158096,0.321004,-0.105497
-0.130511,0.323778,-0.122421
-0.168934,0.35767,-0.178119
-0.15008,0.322072,-0.16448
-0.0846391,0.374348,-0.118504
-0.123018,0.372294,-0.123368
-0.0999234,0.335552,-0.0955515
-0.084409,0.353987,-0.10423
-0.127431,0.324826,-0.0889131
-0.170197,0.367518,-0.127619
-0.119641,0.353138,-0.15372
-0.0916862,0.33977,-0.112017
-0.116706,0.346713,-0.178867
-0.0936254,0.311632,-0.197585
-0.150107,0.337182,-0.143639
-0.149006,0.358829,-0.103266
-0.126488,0.383602,-0.139712
-0.0900792,0.298041,-0.149993
-0.0963574,0.289775,-0.156722
-0.105195,0.365911,-0.129016
-0.154034,0.370645,-0.068873
-0.155927,0.299514,-0.103644
-0.122368,0.296217,-0.0662383
-0.131493,0.371863,-0.105757
-0.177174,0.237982,-0.142459
-0.177786,0.294391,-0.11206
-0.189329,0.350064,-0.0844305
-0.0979756,0.362512,-0.0830314
-0.123869,0.362891,-0.1789
-0.109736,0.36155,-0.159153
-0.0943157,0.363546,-0.112373
-0.148083,0.359492,-0.145899
-0.17171,0.412702,-0.0995185
-0.183323,0.408941,-0.172658
-0.196781,0.406544,-0.126511
-0.155038,0.347333,-0.0871777
-0.130451,0.325065,-0.0785624
-0.0869911,0.310299,-0.13722
-0.0903179,0.360535,-0.139318
-0.0504527,0.383267,-0.140403
-0.126492,0.38801,-0.093164
-0.0955411,0.382179,-0.109442
-0.120987,0.37303,-0.117381
-0.184632,0.401695,-0.108155
-0.0950771,0.396045,-0.102606
-0.102191,0.420444,-0.17611
-0.194977,0.418778,-0.122457
-0.189748,0.348013,-0.104158
-0.120832,0.367414,-0.0802904
-0.161713,0.353538,-0.132458
-0.168232,0.34002,-0.12071
-0.170079,0.377673,-0.107626
-0.127304,0.414639,-0.083147
-0.0628412,0.405479,-0.19042
-0.0497685,0.415887,-0.171674
-0.104367,0.493305,-0.116893
-0.0955253,0.435636,-0.0843741
-0.127037,0.393507,-0.130617
-0.137711,0.406366,-0.141637
-0.132757,0.36272,-0.141342
-0.111271,0.311478,-0.0922213
-0.139703,0.326775,-0.138546
-0.19761,0.320099,-0.0967742
-0.169343,0.306158,-0.133811
-0.167025,0.310408,-0.0900035
-0.124059,0.346286,-0.108532
-0.158277,0.349883,-0.0812034
-0.107582,0.368971,-0.0884163
-0.134927,0.320322,-0.0822531
-0.194198,0.247644,-0.119579
-0.132658,0.309176,-0.126324
-0.120437,0.319633,-0.120424
-0.122672,0.343045,-0.126584
-0.116645,0.315342,-0.127013
-0.168715,0.370775,-0.128849
-0.179271,0.36034,-0.0814509
-0.144911,0.302952,-0.0834673
-0.107226,0.332378,-0.148316
-0.110612,0.350195,-0.144604
-0.128188,0.393081,-0.160152
-0.140264,0.40119,-0.197554
-0.124801,0.403983,-0.154209
-0.128068,0.36719,-0.103561
-0.159267,0.368955,-0.0715395
-0.161027,0.401671,-0.116098
-0.157273,0.346875,-0.162169
-0.14737,0.328938,-0.124071
-0.140921,0.356926,-0.127423
-0.16097,0.367361,-0.109458
-0.106532,0.365785,-0.0641031
-0.107592,0.319496,-0.0792361
-0.101982,0.321064,-0.105901
-0.0972873,0.420569,-0.143998
-0.137782,0.3326,-0.150178
-0.209252,0.246719,-0.163324
-0.501736,0.0795388,-0.304573
-0.712342,0.0728593,-0.347188
-0.742523,0.0611657,-0.321327
-0.469503,0.191593,-0.206644
-0.443819,0.210593,-0.166754
-0.491436,0.240788,-0.0901224
-0.496129,0.26004,-0.0200242
-0.520971,0.286445,-0.0223961
-0.486872,0.259821,-0.0626195
-0.37814,0.247596,-0.131555
-0.246443,0.287437,-0.146731
-0.221904,0.362373,-0.0755127
-0.276814,0.320993,-0.125669
-0.447565,0.251831,-0.0934607
-0.485458,0.402736,0.00810427
-0.343761,0.449772,-0.0232371
-0.379695,0.458657,-0.0877512
-0.449483,0.421309,-0.14211
-0.459399,0.371646,-0.113819
-0.443485,0.306289,-0.0959974
-0.369456,0.278868,-0.134819
-0.345107,0.321241,-0.118755
-0.279155,0.338691,-0.166285
-0.230468,0.441576,-0.23102
-0.336181,0.278123,-0.253521
-0.475809,0.35519,-0.118761
-0.464994,0.362974,-0.0605764
-0.545605,0.314672,-0.162326
-0.49681,0.253055,-0.197569
-0.589403,0.141913,-0.296806
-0.772463,0.0659223,-0.214566
-0.822467,0.0596762,-0.23694
-0.812853,0.0851049,-0.208778
-0.841768,0.24386,-0.104487
-0.776567,0.342066,-0.0447424
-0.742637,0.318831,-0.0546356
-0.732306,0.157982,-0.198062
-0.766277,0.0863709,-0.265691
-0.731454,0.0221385,-0.28955
-0.653536,0.0372845,-0.310574
-0.555435,0.106693,-0.32989
-0.448936,0.0667817,-0.337977
-0.452667,0.13865,-0.28876
-0.518016,0.214533,-0.221931
-0.460546,0.217045,-0.224024
-0.446442,0.139886,-0.206731
-0.504517,0.118104,-0.234463
-0.535929,0.0725994,-0.332029
-0.556712,0.0716691,-0.329656
-0.538097,0.0659573,-0.298347
-0.464957,0.103359,-0.317855
-0.383954,0.088165,-0.319187
-0.380359,0.0961043,-0.298097
-0.44265,0.190679,-0.285222
-0.424756,0.194055,-0.295809
-0.392845,0.203573,-0.237667
-0.367866,0.167513,-0.245835
-0.286433,0.245137,-0.247479
-0.296454,0.248946,-0.31812
-0.309888,0.227936,-0.233418
-0.259477,0.241568,-0.184993
-0.268705,0.185448,-0.254818
-0.266554,0.182906,-0.225515
-0.303867,0.203535,-0.233283
-0.281915,0.255909,-0.194118
-0.322792,0.17214,-0.197388
-0.276184,0.246486,-0.211955
-0.20834,0.311043,-0.1283
-0.241596,0.307314,-0.121223
-0.156271,0.293865,-0.126148
-0.18729,0.268422,-0.126474
-0.233432,0.264342,-0.108657
-0.24391,0.293321,-0.125321
-0.218342,0.363472,-0.0860891
-0.275842,0.284964,-0.172128
-0.307457,0.214018,-0.184684
-0.298988,0.18037,-0.228282
-0.349539,0.246946,-0.186071
-0.325524,0.258695,-0.176979
-0.290619,0.184265,-0.155562
-0.139724,0.213636,-0.148506
-0.161103,0.282407,-0.130523
-0.137161,0.377551,-0.0692874
-0.205992,0.338648,-0.0957782
-0.174601,0.291441,-0.14251
-0.221147,0.321007,-0.147084
-0.197033,0.325677,-0.0965864
-0.158656,0.308375,-0.123427
-0.123203,0.306678,-0.159961
-0.162097,0.377741,-0.0721681
-0.151111,0.32073,-0.0412233
-0.215882,0.240482,-0.171553
-0.302681,0.278344,-0.222128
-0.263638,0.32184,-0.174676
-0.199765,0.351952,-0.180666
-0.165189,0.302372,-0.185861
-0.199939,0.246661,-0.170755
-0.209005,0.302033,-0.144282
-0.188831,0.320459,-0.210361
-0.159745,0.304371,-0.193819
-0.177864,0.33146,-0.197976
-0.122888,0.277218,-0.212506
-0.144178,0.312988,-0.164708
-0.19266,0.273326,-0.159228
-0.216522,0.334318,-0.131609
-0.185718,0.284213,-0.166857
-0.194112,0.288842,-0.180813
-0.206227,0.298306,-0.151753
-0.183012,0.299026,-0.157814
-0.138412,0.305118,-0.165011
-0.168977,0.32256,-0.148952
-0.132736,0.354798,-0.126788
-0.0724175,0.351733,-0.149335
-0.157074,0.311949,-0.126152
-0.146024,0.326361,-0.160911
-0.117958,0.365257,-0.154058
-0.103124,0.249401,-0.18301
-0.123589,0.298102,-0.126663
-0.14837,0.342752,-0.194129
-0.132604,0.314437,-0.209233
-0.147783,0.290313,-0.208721
-0.197868,0.287447,-0.149625
-0.17324,0.347744,-0.0810375
-0.0959997,0.322888,-0.184192
-0.155377,0.290626,-0.1317
-0.121619,0.340018,-0.0847163
-0.148146,0.319404,-0.131158
-0.171455,0.316239,-0.0881081
-0.137564,0.338271,-0.113487
-0.121507,0.326328,-0.122027
-0.131742,0.339973,-0.113194
-0.173449,0.331592,-0.127066
-0.164281,0.32428,-0.043641
-0.104814,0.306119,-0.0965529
-0.132176,0.336011,-0.0666363
-0.154263,0.333028,-0.138346
-0.203252,0.361353,-0.0699961
-0.161485,0.380151,-0.117296
-0.148167,0.338202,-0.123221
-0.168388,0.336183,-0.069165
-0.102256,0.318107,-0.119839
-0.0844177,0.356769,-0.0845151
-0.0875138,0.307987,-0.107661
-0.112799,0.296464,-0.130287
-0.154025,0.34829,-0.138643
-0.169555,0.354202,-0.0972544
-0.0750532,0.333204,-0.120372
-0.11326,0.370488,-0.150482
-0.127681,0.316528,-0.0998261
-0.0840561,0.341838,-0.117611
-0.170892,0.307797,-0.116599
-0.26008,0.325266,-0.114179
-0.114251,0.350415,-0.126181
-0.114406,0.401305,-0.0682543
-0.141437,0.339915,-0.0810576
-0.131455,0.313956,-0.0680137
-0.113953,0.331562,-0.139057
-0.0991912,0.344119,-0.126044
-0.149176,0.354821,-0.131457
-0.126938,0.379039,-0.12635
-0.153688,0.343091,-0.072334
-0.101707,0.37152,-0.155846
-0.132312,0.318502,-0.109765
-0.121419,0.376737,-0.0854641
-0.198788,0.29775,-0.0887591
-0.17332,0.276791,-0.121413
-0.156779,0.310565,-0.116823
-0.129984,0.32414,-0.150113
-0.168247,0.355387,-0.0970007
-0.14427,0.334842,-0.0515583
-0.142205,0.275018,-0.0938486
-0.102423,0.320134,-0.0814468
-0.128992,0.321126,-0.112017
-0.126575,0.277687,-0.126585
-0.135095,0.303719,-0.132465
-0.0920343,0.385879,-0.0840383
-0.123828,0.358873,-0.0968311
-0.178795,0.349995,-0.0990697
-0.155624,0.364177,-0.168744
-0.112981,0.315653,-0.150205
-0.117166,0.311409,-0.130897
-0.146715,0.295279,-0.0945734
-0.181974,0.332439,-0.108357
-0.19088,0.3785,-0.125873
-0.153781,0.352382,-0.104335
-0.141295,0.323506,-0.123502
-0.149029,0.306454,-0.185997
-0.125217,0.361932,-0.183442
-0.122739,0.407591,-0.139289
-0.201973,0.341657,-0.0441684
-0.223286,0.307197,-0.0712364
-0.20904,0.316381,-0.0900843
-0.139698,0.32338,-0.14395
-0.148591,0.282555,-0.193136
-0.268373,0.271178,-0.217647
-0.190712,0.301858,-0.0735614
-0.147698,0.307324,-0.127263
-0.178863,0.351963,-0.106105
-0.147316,0.371509,-0.113875
-0.158789,0.3578,-0.137516
-0.142753,0.389441,-0.0883498
-0.158506,0.366118,-0.0971572
-0.126613,0.322775,-0.0439278
-0.0652379,0.259548,-0.0857347
-0.112749,0.271413,-0.13222
-0.157434,0.37555,-0.146943
-0.155747,0.363507,-0.110939
-0.193594,0.371724,-0.119325
-0.237164,0.297939,-0.16905
-0.258082,0.222377,-0.274651
-0.219448,0.272726,-0.163197
-0.213593,0.294025,-0.135203
-0.176748,0.255604,-0.192609
-0.350819,0.133294,-0.22409
-0.328268,0.178091,-0.184934
-0.284288,0.205061,-0.185787
-0.336436,0.216511,-0.220252
-0.361349,0.272755,-0.0903504
-0.399135,0.296575,0.0327162
-0.276573,0.317041,-0.0700639
-0.160096,0.296077,-0.143859
-0.228023,0.327686,-0.0566803
-0.260461,0.368418,-0.039533
-0.210022,0.307736,-0.0637059
-0.357345,0.226768,-0.135552
-0.408594,0.179101,-0.185692
-0.475779,0.115082,-0.159179
-0.541235,0.122829,-0.158063
-0.484906,0.106955,-0.17596
-0.426489,0.162171,-0.202204
-0.375034,0.140266,-0.245483
-0.3234,0.209093,-0.202264
-0.282766,0.262689,-0.071675
-0.338679,0.340936,0.107823
-0.223001,0.268036,-0.00512188
-0.196114,0.250611,-0.101557
-0.347417,0.260218,-0.14046
-0.405883,0.161709,-0.168561
-0.396999,0.234121,-0.183388
-0.393183,0.213986,-0.213695
-0.417749,0.240601,-0.16154
-0.496701,0.233291,-0.108885
-0.500225,0.364331,-0.0039872
-0.403768,0.290989,-0.0878329
-0.288277,0.248865,-0.140896
-0.373994,0.21479,-0.171229
-0.424796,0.195292,-0.201341
-0.462209,0.229892,-0.146109
-0.4869,0.26093,-0.076863
-0.513261,0.305635,-0.0722889
-0.479717,0.245375,-0.064723
-0.454602,0.219757,-0.196994
-0.46523,0.208408,-0.276005
-0.456151,0.208425,-0.281999
-0.399609,0.230757,-0.273252
-0.41276,0.189928,-0.248504
-0.401348,0.143625,-0.261684
-0.38621,0.139851,-0.245361
-0.378179,0.082418,-0.228128
-0.305478,0.102418,-0.243871
-0.347549,0.197564,-0.233896
-0.374134,0.196222,-0.24308
-0.371673,0.204719,-0.201445
-0.317569,0.200618,-0.183186
-0.312073,0.187779,-0.239074
-0.280389,0.191624,-0.267336
-0.242301,0.252766,-0.197237
-0.186246,0.234894,-0.165346
-0.242203,0.186051,-0.185348
-0.241107,0.275473,-0.187594
-0.226658,0.300946,-0.21388
-0.303569,0.306273,-0.174065
-0.261181,0.315809,-0.109451
-0.237346,0.334294,-0.134963
-0.19502,0.300829,-0.091264
-0.184395,0.351742,-0.0688515
-0.173123,0.318045,-0.114246
-0.166755,0.317323,-0.127043
-0.155397,0.338755,-0.139753
-0.229748,0.275176,-0.120603
-0.249905,0.294593,-0.128304
-0.214113,0.265659,-0.135203
-0.228361,0.297406,-0.101282
-0.171982,0.305632,-0.116135
-0.192378,0.275738,-0.153895
-0.212305,0.307201,-0.123682
-0.233831,0.298793,-0.103456
-0.210633,0.284915,-0.153554
-0.158981,0.248689,-0.171128
-0.214571,0.277687,-0.175921
-0.210047,0.29583,-0.225934
-0.168448,0.269396,-0.169063
-0.143756,0.32485,-0.114902
-0.178368,0.371423,-0.0812456
-0.154857,0.326803,-0.0845222
-0.191289,0.274992,-0.131281
-0.178364,0.271869,-0.117112
-0.119147,0.292239,-0.122022
-0.146938,0.308322,-0.124092
-0.1759,0.312094,-0.168659
-0.2156,0.345839,-0.10428
-0.268434,0.335601,-0.0731134
-0.258169,0.260445,-0.116883
-0.239496,0.259944,-0.163038
-0.236928,0.27173,-0.130881
-0.227347,0.211327,-0.154257
-0.250367,0.200727,-0.153798
-0.248376,0.247102,-0.142851
-0.240252,0.235306,-0.145982
-0.283609,0.237729,-0.159631
-0.21231,0.297286,-0.160967
-0.1899,0.305457,-0.0952193
-0.187159,0.307995,-0.159568
-0.16917,0.377565,-0.143513
-0.126617,0.337811,-0.0925576
-0.112557,0.340772,-0.0997469
-0.137203,0.34893,-0.107365
-0.126874,0.36083,-0.0920829
-0.113121,0.305303,-0.173702
-0.155009,0.303161,-0.135915
-0.120085,0.338314,-0.196837
-0.127111,0.345844,-0.18138
-0.156921,0.274826,-0.225939
-0.144582,0.302609,-0.151676
-0.201899,0.366288,-0.0989757
-0.13422,0.343916,-0.0673117
-0.180092,0.263429,-0.133727
-0.160678,0.292841,-0.122129
-0.135337,0.331668,-0.0637766
-0.117063,0.384022,-0.110388
-0.145425,0.378259,-0.105332
-0.139162,0.296674,-0.133116
-0.149892,0.282534,-0.130314
-0.17388,0.286376,-0.126961
-0.173534,0.31784,-0.0851256
-0.132866,0.266645,-0.103904
-0.166066,0.298416,-0.148712
-0.147255,0.367324,-0.121889
-0.138667,0.315742,-0.0799428
-0.16068,0.343147,-0.112172
-0.18677,0.333497,-0.13185
-0.206753,0.296627,-0.120757
-0.182705,0.353145,-0.0892887
-0.190731,0.363168,-0.0663322
-0.0877021,0.418858,-0.158072
-0.0768857,0.423449,-0.144323
-0.0961122,0.322679,-0.17006
-0.117535,0.368027,-0.192185
-0.104163,0.332998,-0.134368
-0.141968,0.334336,-0.154605
-0.193557,0.337706,-0.185017
-0.223103,0.377216,-0.183297
-0.136718,0.338874,-0.136878
-0.143781,0.371257,-0.165527
-0.158841,0.397737,-0.15596
-0.150129,0.353483,-0.236624
-0.151339,0.321643,-0.191839
-0.155001,0.303718,-0.198086
-0.151729,0.309691,-0.226237
-0.137981,0.327629,-0.295886
-0.101014,0.428196,-0.290007
-0.116416,0.466264,-0.196445
-0.20287,0.324099,-0.140391
-0.182515,0.278528,-0.105459
-0.154716,0.295612,-0.248375
-0.106016,0.392398,-0.252102
-0.135345,0.392685,-0.190394
-0.135372,0.394602,-0.212734
-0.136295,0.37292,-0.21943
-0.118479,0.40938,-0.20538
-0.165702,0.363168,-0.227737
-0.135087,0.438225,-0.177711
-0.117578,0.490776,-0.186798
-0.098469,0.409673,-0.150438
-0.101264,0.387779,-0.0983851
-0.16204,0.281735,-0.157204
-0.150472,0.253061,-0.143974
-0.154956,0.315756,-0.12965
-0.128748,0.386262,-0.202333
-0.123993,0.348182,-0.19424
-0.141917,0.318311,-0.233996
-0.168707,0.271777,-0.227092
-0.161952,0.341935,-0.134577
-0.120457,0.31533,-0.164673
-0.135985,0.282735,-0.0981466
-0.110402,0.36038,-0.0980364
-0.110503,0.326807,-0.104521
-0.0571517,0.343837,-0.168096
-0.0832863,0.346015,-0.221727
-0.131161,0.350711,-0.153749
-0.122422,0.432756,-0.143316
-0.087002,0.395487,-0.166739
-0.0955229,0.405266,-0.18533
-0.119035,0.439264,-0.173378
-0.172572,0.411551,-0.108705
-0.13993,0.326585,-0.08783
-0.137963,0.343805,-0.0900277
-0.173226,0.339864,-0.0964627
-0.170724,0.294163,-0.131149
-0.149014,0.324011,-0.154734
-0.147834,0.360963,-0.158065
-0.155559,0.363424,-0.165227
-0.183026,0.360741,-0.141365
-0.159311,0.32551,-0.101022
-0.150896,0.344384,-0.10743
-0.137642,0.305461,-0.103074
-0.146655,0.318717,-0.13208
-0.128524,0.321765,-0.134459
-0.186656,0.332497,-0.127605
-0.184996,0.304274,-0.201103
-0.106942,0.365547,-0.127745
-0.0543906,0.295715,-0.146
-0.182766,0.264437,-0.158217
-0.202077,0.297247,-0.0811637
-0.225676,0.312818,-0.0920306
-0.262694,0.249499,-0.08915
-0.331477,0.271403,-0.0949891
-0.26842,0.260035,-0.180708
-0.299725,0.17502,-0.264483
-0.40792,0.195726,-0.271457
-0.40926,0.221686,-0.315564
-0.436461,0.192698,-0.253831
-0.439736,0.149953,-0.224988
-0.505946,0.114137,-0.1918
-0.469475,0.174864,-0.129997
-0.299457,0.239622,-0.131602
-0.217236,0.270707,-0.144541
-0.229186,0.284999,-0.143294
-0.224288,0.30064,-0.161681
-0.289618,0.297236,-0.162525
-0.267619,0.268788,-0.1495
-0.248179,0.241215,-0.187926
-0.205708,0.282646,-0.179866
-0.211603,0.280238,-0.141852
-0.275575,0.27871,-0.104648
-0.259867,0.274913,-0.113364
-0.208371,0.230384,-0.145738
-0.324444,0.179428,-0.210133
-0.367055,0.162514,-0.231993
-0.417748,0.106483,-0.24789
-0.529005,0.148904,-0.238982
-0.640238,0.137772,-0.18342
-0.575048,0.0677313,-0.311887
-0.622623,-0.00659606,-0.323105
-0.656459,-0.0144106,-0.251287
-0.598622,0.10478,-0.1666
-0.587344,0.100381,-0.162829
-0.528774,0.0946133,-0.211124
-0.535301,0.0342614,-0.261454
-0.573878,0.142559,-0.236191
-0.5723,0.154605,-0.161994
-0.543788,0.175141,-0.223432
-0.474194,0.207962,-0.234227
-0.462123,0.198403,-0.209397
-0.388316,0.236069,-0.224858
-0.353451,0.280824,-0.177189
-0.352016,0.289753,-0.150586
-0.383947,0.303312,-0.10254
-0.414303,0.305502,-0.117988
-0.406339,0.317263,-0.0772656
-0.416729,0.327712,-0.0831634
-0.415407,0.290824,-0.0596882
-0.423639,0.246883,-0.0308578
-0.398441,0.297967,-0.0150564
-0.391774,0.280432,-0.0195703
-0.327927,0.248314,-0.0750076
-0.358512,0.269147,-0.13439
-0.326705,0.21639,-0.133631
-0.185411,0.264491,-0.118025
-0.218286,0.296717,-0.0856523
-0.162744,0.266959,-0.122227
-0.194919,0.309948,-0.122401
-0.208156,0.34189,-0.107601
-0.187296,0.308498,-0.136405
-0.20857,0.33295,-0.0875427
-0.153312,0.361184,-0.012492
-0.16031,0.390002,-0.103313
-0.155525,0.345604,-0.133132
-0.20839,0.30176,-0.0923079
-0.218714,0.328563,-0.0825148
-0.212364,0.366605,-0.141694
-0.186256,0.309143,-0.134435
-0.167074,0.274182,-0.0771144
-0.158878,0.28297,-0.147677
-0.127382,0.333825,-0.161714
-0.147607,0.347507,-0.143131
-0.153781,0.320052,-0.117063
-0.149731,0.312355,-0.058665
-0.165042,0.34106,-0.0882007
-0.146859,0.378642,-0.139314
-0.184939,0.342347,-0.132495
-0.153935,0.319823,-0.12853
-0.160848,0.316215,-0.12718
-0.147792,0.296465,-0.128669
-0.197005,0.346122,-0.140687
-0.135456,0.300889,-0.126008
-0.117443,0.311896,-0.132757
-0.156225,0.315004,-0.140858
-0.175151,0.328664,-0.103417
-0.153844,0.278278,-0.127679
-0.144536,0.269288,-0.140939
-0.182417,0.287439,-0.146071
-0.220365,0.238726,-0.141685
-0.180028,0.311913,-0.178474
-0.284207,0.244384,-0.201202
-0.253916,0.24552,-0.20663
-0.196893,0.247067,-0.168203
-0.202142,0.248154,-0.173807
-0.22649,0.250153,-0.194868
-0.192056,0.283098,-0.0631015
-0.19229,0.2875,-0.0844188
-0.246794,0.298272,-0.0854859
-0.264336,0.280751,-0.159207
-0.235001,0.295818,-0.0771273
-0.24163,0.317225,-0.101621
-0.229385,0.269371,-0.134591
-0.226257,0.274524,-0.0930562
-0.232522,0.266616,-0.0499413
-0.206001,0.250941,-0.0594939
-0.167385,0.290953,-0.105106
-0.21563,0.290477,-0.107468
-0.182389,0.320349,-0.0956429
-0.163292,0.305444,-0.104189
-0.119668,0.30175,-0.104511
-0.17654,0.306952,-0.095865
-0.183219,0.315704,-0.133296
-0.194603,0.249101,-0.118682
-0.155361,0.262807,-0.115783
-0.104726,0.313237,-0.141225
-0.105854,0.270824,-0.144476
-0.132135,0.289712,-0.144793
-0.165385,0.320051,-0.121719
-0.160773,0.321003,-0.133588
-0.170107,0.299206,-0.12831
-0.133522,0.306097,-0.0785829
-0.128829,0.307914,-0.0354694
-0.112415,0.364592,-0.163793
-0.165629,0.334014,-0.119446
-0.171139,0.305715,-0.12658
-0.189056,0.275811,-0.158027
-0.134501,0.37223,-0.116988
-0.153869,0.340312,-0.130677
-0.133282,0.315256,-0.175356
-0.130894,0.298862,-0.157218
-0.136816,0.361565,-0.125767
-0.155763,0.300372,-0.103419
-0.146411,0.332794,-0.120818
-0.152255,0.349539,-0.143415
-0.0839515,0.36857,-0.160454
-0.0813863,0.34637,-0.122013
-0.162394,0.241,-0.121144
