index,cardinality,distortion
193,6,0.209601
194,16,0.147806
195,19,0.187662
196,117,0.098245
197,69,0.121175
198,24,0.184229
199,31,0.131161
200,20,0.143737
201,26,0.120893
202,14,0.138035
203,26,0.130495
204,14,0.139398
205,14,0.099397
206,14,0.187580
207,6,0.167991
208,26,0.109237
209,41,0.112475
210,31,0.141610
211,33,0.134594
212,16,0.113873
213,34,0.091786
214,18,0.080650
215,9,0.135166
216,20,0.118127
217,12,0.103920
218,27,0.103229
219,23,0.122267
220,13,0.079906
221,19,0.136013
222,16,0.162814
223,32,0.215163
224,32,0.103263
225,13,0.139018
226,14,0.122963
227,24,0.098585
228,5,0.123094
229,9,0.092316
230,33,0.138494
231,16,0.091737
232,5,0.132981
233,7,0.105882
234,13,0.155815
235,10,0.106941
236,9,0.118958
237,12,0.065868
238,11,0.104815
239,18,0.113642
240,18,0.145283
241,21,0.105054
242,15,0.081642
243,7,0.095697
244,21,0.161401
245,17,0.151697
246,15,0.105916
247,15,0.102729
248,10,0.131435
249,22,0.123560
250,19,0.140911
251,18,0.140675
252,32,0.175801
253,21,0.187069
254,37,0.152115
255,11,0.152750
256,331,0.050949
257,445,0.050338
258,310,0.051780
259,439,0.050240
260,604,0.050575
261,432,0.063072
262,742,0.046615
263,766,0.046982
264,454,0.051529
265,555,0.050564
266,476,0.055096
267,542,0.051716
268,386,0.057415
269,249,0.081111
270,367,0.067181
271,259,0.078106
272,585,0.047213
273,646,0.046989
274,734,0.047901
275,660,0.048209
276,587,0.052364
277,467,0.058740
278,703,0.047518
279,362,0.069384
280,789,0.045785
281,712,0.044414
282,714,0.045332
283,427,0.060544
284,779,0.045652
285,864,0.044135
286,876,0.043913
287,863,0.047295
288,660,0.045762
289,583,0.046247
290,734,0.044387
291,649,0.049570
292,669,0.045034
293,644,0.050102
294,614,0.048411
295,461,0.054728
296,416,0.051180
297,297,0.070135
298,504,0.050147
299,154,0.089264
300,405,0.052904
301,320,0.067616
302,184,0.068526
303,148,0.075000
304,465,0.052282
305,196,0.075187
306,452,0.058303
307,163,0.087865
308,254,0.073530
309,183,0.086864
310,419,0.062637
311,209,0.091575
312,143,0.096152
313,200,0.081075
314,143,0.101891
315,136,0.121935
316,134,0.097559
317,192,0.101686
318,26,0.112432
319,17,0.078838
320,133,0.074387
321,143,0.082232
322,135,0.079051
323,105,0.100787
324,217,0.064037
325,166,0.074733
326,172,0.081656
327,143,0.098235
328,177,0.088685
329,127,0.099789
330,156,0.100151
331,148,0.087399
332,94,0.107756
333,103,0.127187
334,82,0.133540
335,51,0.137165
336,235,0.084648
337,119,0.103017
338,107,0.100209
339,120,0.101179
340,171,0.085183
341,168,0.088408
342,188,0.088002
343,150,0.102297
344,159,0.092514
345,162,0.088404
346,146,0.083572
347,112,0.104641
348,92,0.106251
349,89,0.128060
350,81,0.116813
351,91,0.122338
352,53,0.126325
353,29,0.130376
354,9,0.126714
355,12,0.167668
356,37,0.122670
357,36,0.149911
358,48,0.151947
359,21,0.257765
360,14,0.177497
361,19,0.145227
362,58,0.176918
363,24,0.242128
364,64,0.147823
365,24,0.105321
366,35,0.114849
367,34,0.223573
368,71,0.151031
369,72,0.157830
370,61,0.157097
371,35,0.192522
372,42,0.220307
373,25,0.169721
374,15,0.134974
375,23,0.218601
376,89,0.111534
377,88,0.115257
378,65,0.130922
379,108,0.130001
380,113,0.138445
381,79,0.151515
382,42,0.168310
383,52,0.174168
384,678,0.046824
385,728,0.044256
386,723,0.047161
387,741,0.047777
388,789,0.045120
389,826,0.044045
390,772,0.045885
391,752,0.046327
392,719,0.045135
393,812,0.043213
394,788,0.045133
395,819,0.045668
396,778,0.044812
397,320,0.067262
398,581,0.055810
399,141,0.115026
400,163,0.100117
401,641,0.050024
402,739,0.045666
403,676,0.051672
404,783,0.046649
405,692,0.051889
406,805,0.045517
407,405,0.068860
408,230,0.081621
409,215,0.088596
410,427,0.068190
411,191,0.109462
412,678,0.051264
413,214,0.098451
414,154,0.104466
415,103,0.124261
416,289,0.067835
417,163,0.083524
418,52,0.128411
419,55,0.152425
420,127,0.121010
421,57,0.151483
422,69,0.123233
423,70,0.146328
424,681,0.048093
425,170,0.099859
426,101,0.112363
427,67,0.154722
428,52,0.124648
429,125,0.115986
430,149,0.120441
431,110,0.160921
432,18,0.175786
433,37,0.164438
434,66,0.144280
435,91,0.132556
436,173,0.107764
437,203,0.103135
438,72,0.156034
439,41,0.180426
440,20,0.278299
441,99,0.140385
442,48,0.168796
443,89,0.138320
444,561,0.054408
445,319,0.075942
446,79,0.123298
447,74,0.196753
448,35,0.209813
449,134,0.108474
450,96,0.100354
451,19,0.183505
452,18,0.160733
453,28,0.123861
454,52,0.160125
455,50,0.125424
456,27,0.145071
457,21,0.106251
458,50,0.127755
459,18,0.105119
460,56,0.100091
461,62,0.144756
462,40,0.133656
463,43,0.114642
464,22,0.171386
465,28,0.142307
466,28,0.119176
467,43,0.103243
468,34,0.118380
469,18,0.114743
470,30,0.142146
471,22,0.136329
472,75,0.114876
473,63,0.131046
474,34,0.142699
475,36,0.123091
476,22,0.162521
477,17,0.190674
478,6,0.205591
479,10,0.185196
480,55,0.133450
481,62,0.126496
482,55,0.132253
483,37,0.212346
484,38,0.168611
485,29,0.181253
486,50,0.153359
487,24,0.229365
488,58,0.120203
489,97,0.109565
490,52,0.135499
491,22,0.221662
492,26,0.162023
493,36,0.110112
494,28,0.162301
495,37,0.166813
496,30,0.199520
497,22,0.195097
498,36,0.127449
499,47,0.178725
500,31,0.158294
501,51,0.149436
502,17,0.191261
503,33,0.177799
504,45,0.198991
505,25,0.191374
506,44,0.139407
507,46,0.136427
508,22,0.137543
509,30,0.126160
510,32,0.169684
511,51,0.134762
