# data/codebooks/_/eps_0.0005_M_1024.cbook:
# P=36  size=1024  className='_'
k1,k2,k3
-0.105912,0.283419,-0.134308
-0.114819,0.29696,-0.136056
-0.10395,0.27858,-0.173694
-0.103931,0.287458,-0.168182
-0.147589,0.315075,-0.123192
-0.140044,0.346375,-0.11771
-0.120319,0.342865,-0.134989
-0.080567,0.43515,-0.0953762
-0.0444821,0.364862,-0.211019
-0.0604708,0.417949,-0.225954
-0.0724477,0.356021,-0.198317
0.0299629,0.418597,-0.22153
-0.0857255,0.324473,-0.188132
-0.133341,0.363977,-0.211824
-0.104915,0.399197,-0.170147
-0.062209,0.477318,-0.156814
-0.141026,0.301694,-0.120985
-0.144398,0.332603,-0.119783
-0.152843,0.409031,-0.105568
-0.112849,0.397584,-0.0707491
-0.128086,0.385452,-0.0972243
-0.133711,0.468406,-0.0889816
-0.201959,0.568141,-0.100644
-0.182953,0.558251,-0.017735
-0.188776,0.308551,-0.104321
-0.217647,0.320256,-0.0864597
-0.357461,0.385849,0.0613209
-0.261929,0.334367,-0.0301128
-0.351922,0.379936,0.101218
-0.303979,0.452796,0.0261546
-0.52476,0.632993,0.250768
-0.352733,0.533817,0.0557047
-0.112434,0.332881,-0.101015
-0.269101,0.353963,-0.0569433
-0.352382,0.458056,0.0176182
-0.314629,0.619264,-0.115707
-0.572658,0.709805,0.284748
-0.450771,0.490243,0.159069
-0.417048,0.3079,-0.0861799
-0.450198,0.347563,-0.050013
-0.158705,0.322145,-0.117449
-0.18784,0.318523,-0.111315
-0.203904,0.43038,-0.0289819
-0.245699,0.453153,-0.0153301
-0.236605,0.413053,-0.00682329
-0.213854,0.446468,-0.0498013
-0.19613,0.4556,-0.131228
-0.316102,0.523782,-0.0106736
0.0093328,0.354751,-0.118424
-0.0787771,0.326824,-0.0209268
-0.1526,0.428684,-0.0589061
-0.0679501,0.356612,-0.0860502
-0.153138,0.462798,-0.023567
-0.16519,0.485994,-0.092719
-0.155381,0.476614,-0.0602552
-0.112727,0.528902,0.0873709
0.0724092,0.416771,0.0298075
-0.0618081,0.42704,0.169338
-0.120181,0.483672,-0.00391033
-0.00374494,0.453078,-0.07345
-0.0241199,0.317277,-0.023494
-0.102731,0.384181,-0.00880428
-0.162506,0.407229,-0.0647829
-0.0869975,0.304986,-0.0481876
-0.00366405,0.282083,-0.0995558
0.00724948,0.254029,-0.0668504
-0.0148077,0.289222,-0.0555484
-0.0106775,0.298435,-0.0762986
-0.0327632,0.336387,-0.0744794
-0.0127504,0.359032,-0.0202374
0.125855,0.447209,0.00485953
0.00468931,0.420472,0.0144444
-0.152488,0.241631,-0.27961
-0.0161849,0.414781,-0.166922
-0.0791081,0.372268,-0.0493893
-0.127561,0.49965,-0.0426531
0.00306478,0.392709,-0.0962617
-0.0482847,0.294211,-0.102518
-0.116215,0.410805,-0.0719872
-0.229792,0.475327,0.0206955
-0.182766,0.300609,-0.102571
-0.161996,0.334816,-0.0885101
-0.189706,0.332716,-0.08727
-0.233203,0.373826,-0.0681376
-0.264906,0.475018,0.0635397
-0.35101,0.585226,0.135049
-0.226679,0.446086,0.0486466
-0.190853,0.453222,0.0336612
-0.0340161,0.245716,-0.0459098
-0.153358,0.505374,0.000554959
-0.130753,0.387664,-0.130032
-0.0409347,0.402744,-0.156102
-0.226635,0.341635,-0.0733516
-0.280216,0.362553,-0.0587744
-0.374131,0.554463,-0.0834214
-0.405001,0.483963,-0.102796
-0.463568,0.686286,0.137097
-0.497495,0.485406,0.055071
-0.639518,0.73958,0.0459528
-0.619505,0.797677,0.104023
-0.438861,0.770785,0.238258
-0.517067,0.774208,0.267909
-0.591698,0.719695,0.144822
-0.467534,0.514698,0.0180594
-0.470487,0.711441,0.00541948
-0.458322,0.625548,-0.144362
-0.513535,0.618131,0.038931
-0.586571,0.65032,-0.00268275
-0.19877,0.589362,-0.0406136
-0.292876,0.650608,-0.0108386
-0.371557,0.702601,-0.11507
-0.371279,0.715967,-0.00850539
-0.24115,0.299258,-0.0961142
-0.461342,0.430236,0.0755731
-0.0463529,0.351409,-0.158082
-0.243016,0.363636,-0.133523
-0.610041,0.496088,0.0882009
-0.641519,0.59556,0.0793147
-0.515519,0.607783,0.150018
-0.520884,0.558093,0.127825
-0.106596,0.458817,0.0706341
-0.633831,0.683142,0.0541636
-0.580898,0.695656,0.0219083
-0.426228,0.687426,0.0169593
-0.56811,0.663506,-0.0553023
-0.551525,0.632934,-0.0703535
-0.581587,0.618781,0.0431179
-0.537063,0.597912,0.016691
-0.606133,0.772882,0.0882203
-0.56938,0.76444,0.10596
-0.452879,0.424235,0.0844134
-0.532339,0.510434,0.00165829
-0.45392,0.632658,0.0121364
-0.541181,0.706744,-0.022112
-0.568338,0.694101,0.0133054
-0.583512,0.682945,0.0568523
-0.344282,0.317833,-0.00823156
-0.359211,0.305838,-0.00104247
-0.480886,0.455499,0.0713167
-0.457526,0.496457,-0.0144513
-0.564565,0.750852,0.0726605
-0.626634,0.765433,0.0296055
-0.424071,0.774166,0.0897849
-0.581171,0.757827,0.0349189
-0.575113,0.77309,0.0127231
-0.5829,0.769467,-0.0382089
-0.544063,0.765954,-0.0973878
-0.592025,0.708537,0.0372476
-0.485879,0.620119,-0.0595537
-0.605137,0.698502,-0.116979
-0.611805,0.676158,0.0253779
-0.67969,0.777746,-0.0618712
-0.464479,0.176038,-0.24373
-0.485455,0.279911,-0.0748861
-0.46245,0.131556,-0.296489
-0.455947,0.28482,-0.225009
-0.319412,0.342657,-0.0724393
-0.272028,0.472914,-0.0402667
-0.412925,0.611262,0.0641518
-0.442399,0.586639,-0.00957695
-0.440599,0.638483,0.033377
-0.458876,0.63262,0.00297098
-0.551145,0.833507,0.00366822
-0.414089,0.547652,-0.214311
-0.400506,0.520181,0.0349817
-0.400606,0.568215,-0.0946582
-0.538341,0.753428,0.0656725
-0.487983,0.667227,-0.014002
-0.303774,0.394114,0.0722527
-0.372019,0.477135,0.0543368
-0.317946,0.307875,-0.0152514
-0.338085,0.386927,-0.0187292
-0.213786,0.403407,-0.263178
-0.300157,0.454557,-0.0525919
-0.323763,0.524739,0.0163269
-0.364264,0.611639,0.0162048
-0.477754,0.599772,0.0312621
-0.525273,0.733696,-0.0200289
-0.491711,0.672629,0.0591377
-0.505051,0.746822,0.0953555
-0.537931,0.654571,0.00224661
-0.544426,0.607424,-0.0864903
-0.512084,0.699802,0.0958761
-0.534591,0.619889,-0.0157551
-0.157111,0.458735,-0.0704891
-0.097738,0.424997,-0.033248
-0.264059,0.330155,-0.136924
-0.280696,0.293277,-0.0543081
0.0463618,0.271383,0.00368779
0.0219589,0.314483,-0.149257
-0.109052,0.547495,0.0787964
-0.144117,0.470033,-0.0437749
-0.451282,0.320401,-0.17489
-0.349325,0.377322,-0.176971
-0.422084,0.484743,0.0975192
-0.519513,0.685237,0.0562576
-0.507592,0.641412,-0.0831057
-0.401399,0.593552,-0.282805
-0.481928,0.70024,-0.0644952
-0.389584,0.587018,-0.298695
-0.107398,0.266761,-0.164306
0.00110974,0.240704,-0.0486582
-0.190074,0.352448,-0.203261
-0.141364,0.443804,0.0415617
-0.49673,0.718633,-0.0146272
-0.469717,0.570401,0.0749644
-0.145676,0.508891,-0.265987
-0.187649,0.413084,-0.120926
-0.515583,0.64175,-0.241944
-0.444324,0.595249,-0.0296735
-0.586802,0.625871,0.0766965
-0.537273,0.527414,0.00172724
-0.41149,0.658581,0.0773098
-0.56647,0.185369,-0.280245
-0.374629,0.509725,0.0256053
-0.544769,0.620342,0.0930447

