# data/codebooks/_/eps_0.0005_M_0512.cbook:
# P=36  size=512  className='_'
k1,k2
-0.550579,0.683361
-0.565244,0.706811
-0.528351,0.742544
-0.185951,0.240798
-0.180144,0.259621
-0.212794,0.23034
-0.197977,0.266587
-0.1782,0.2421
-0.151836,0.260775
-0.182599,0.29928
-0.179989,0.289718
-0.150632,0.292549
-0.166326,0.30507
-0.163536,0.277879
-0.157702,0.303254
-0.156553,0.288539
-0.230517,0.288824
-0.170104,0.346329
-0.196289,0.414839
-0.031824,0.376204
-0.115245,0.313047
-0.137187,0.306427
-0.137927,0.334316
-0.111974,0.283202
-0.105547,0.293423
-0.14256,0.328352
-0.116261,0.371353
-0.0439554,0.388463
-0.0382814,0.387726
-0.119309,0.351935
-0.0970539,0.439428
-0.139376,0.318855
-0.128751,0.393267
-0.140471,0.455583
-0.185592,0.559906
-0.196592,0.317853
-0.299382,0.349837
-0.356997,0.432312
-0.446473,0.566868
-0.244413,0.353399
-0.334936,0.491052
-0.504818,0.567487
-0.453329,0.339132
-0.175408,0.320489
-0.216619,0.424129
-0.227823,0.424907
-0.247092,0.462959
-0.056873,0.354869
-0.135854,0.397548
-0.16682,0.465585
-0.126012,0.493401
-0.0130124,0.430192
-0.0729878,0.454309
-0.0774918,0.366359
-0.110333,0.350648
-0.00427124,0.267153
-0.0143215,0.292033
-0.0254913,0.36411
0.0615743,0.434501
-0.0707841,0.338338
-0.107139,0.431454
-0.0202012,0.320828
-0.18787,0.451252
-0.170201,0.320801
-0.212572,0.366655
-0.287849,0.484242
-0.217037,0.469708
-0.0958265,0.376577
-0.091706,0.392802
-0.263293,0.359512
-0.383123,0.500139
-0.480352,0.576895
-0.629441,0.765774
-0.480168,0.761821
-0.559032,0.636174
-0.49327,0.649839
-0.559625,0.634476
-0.260501,0.626383
-0.372347,0.709327
-0.368199,0.329167
-0.2197,0.361155
-0.627647,0.574243
-0.506976,0.561011
-0.517735,0.612782
-0.551627,0.669843
-0.546884,0.645697
-0.560626,0.608827
-0.585606,0.75984
-0.526136,0.522307
-0.507019,0.685442
-0.581699,0.717981
-0.359949,0.31708
-0.479711,0.540006
-0.57314,0.741291
-0.528287,0.735505
-0.587209,0.760419
-0.567609,0.774631
-0.580045,0.685181
-0.643383,0.721688
-0.44637,0.228313
-0.481129,0.194453
-0.308456,0.379194
-0.445023,0.618417
-0.437271,0.607572
-0.521947,0.7516
-0.40484,0.536312
-0.503014,0.687829
-0.330809,0.412057
-0.32461,0.339512
-0.278268,0.437163
-0.349844,0.578436
-0.512414,0.686918
-0.490639,0.694889
-0.541102,0.680274
-0.519319,0.665544
-0.166086,0.415784
-0.281139,0.324178
0.0591019,0.281331
-0.132042,0.507212
-0.407001,0.345658
-0.491544,0.578874
-0.464594,0.661194
-0.475295,0.683836
-0.0782946,0.254534
-0.133048,0.428618
-0.483576,0.64976
-0.217163,0.454291
-0.494706,0.623638
-0.540995,0.555128
-0.445062,0.566778
-0.456014,0.533855

