# data/codebooks/_/eps_0.0005_M_1024.cbook:
# P=36  size=1024  className='_'
k1,k2
-0.511102,0.293657
-0.513448,0.322959
-0.557656,0.450554
-0.56596,0.454321
-0.510667,0.456909
-0.565977,0.541418
-0.651197,0.302825
-0.605291,0.311462
-0.646285,0.310267
-0.644263,0.369628
-0.565752,0.248477
-0.682201,0.427756
-0.484009,0.475046
-0.588419,0.60859
-0.47967,0.408646
-0.389865,0.502863
-0.660409,0.38973
-0.648561,0.367272
-0.424779,0.357274
-0.471168,0.482627
-0.446069,0.51262
-0.476546,0.539801
-0.418158,0.338296
-0.497809,0.509142
-0.575279,0.643312
-0.517552,0.482363
-0.461373,0.491182
-0.486519,0.474239
-0.406529,0.613659
-0.600734,0.573782
-0.389733,0.278732
-0.447491,0.211055
-0.349491,0.233398
-0.425163,0.215124
-0.432951,0.409852
-0.528345,0.546332
-0.567764,0.590704
-0.589393,0.497734
-0.537456,0.757484
-0.640028,0.855759
-0.573892,0.727212
-0.455117,0.569213
-0.430932,0.580913
-0.375319,0.59023
-0.572011,0.711422
-0.274026,0.471502
-0.55928,0.723575
-0.384772,0.538476
-0.477602,0.766454
-0.530999,0.70672
-0.629,0.567177
-0.503153,0.496871
-0.580986,0.761337
-0.45882,0.613977
-0.501921,0.396293
-0.412501,0.28581
-0.549602,0.203131
-0.542466,0.273895
-0.620681,0.554011
-0.660639,0.662107
-0.624386,0.781867
-0.646818,0.771183
-0.276792,0.257956
-0.290537,0.263331
-0.240551,0.262161
-0.337348,0.346634
-0.384192,0.302686
-0.422157,0.351672
-0.415966,0.255408
-0.447805,0.392118
-0.649063,0.820411
-0.612197,0.661185
-0.647321,0.798399
-0.556287,0.55809
-0.495367,0.665082
-0.558079,0.695328
-0.403287,0.444442
-0.59683,0.718428
-0.646421,0.723868
-0.643654,0.754502
-0.6508,0.807644
-0.670537,0.334249
-0.594685,0.606364
-0.515083,0.365621
-0.676338,0.887387
-0.636252,0.786518
-0.420289,0.270853
-0.206883,0.513363
-0.541162,0.564447
-0.586938,0.624477
-0.571635,0.695574
-0.590639,0.394311
-0.558153,0.56192
-0.643897,0.760483
-0.514975,0.422907
-0.396123,0.331429
-0.553265,0.613338
-0.524092,0.503784
-0.611392,0.673936
-0.674996,0.707251
-0.349488,0.648275
-0.369513,0.545389
-0.666533,0.682799
-0.600226,0.540348
-0.598179,0.422987
-0.398058,0.504086
-0.418133,0.671165
-0.518015,0.44839
-0.487771,0.631554
-0.410807,0.555125
-0.768393,0.399239
-0.80976,0.376916
-0.372484,0.619787
-0.508648,0.673314
-0.42233,0.227227
-0.296311,0.447019
-0.674591,0.179853
-0.413642,0.541324
-0.402355,0.285675
-0.416767,0.198042
-0.465034,0.218673
-0.316149,0.337231
-0.460121,0.417718
-0.422335,0.426452
-0.481559,0.576782
-0.445586,0.404881
-0.574729,0.340128
-0.46493,0.539921
-0.28094,0.34414
-0.172491,0.320013
-0.496059,0.338085
-0.519752,0.482895
-0.439961,0.50419
-0.477525,0.568167
-0.769524,0.515199
-0.384552,0.393176
-0.399289,0.290445
-0.513342,0.54029
-0.564387,0.732568
-0.521644,0.659096
-0.556643,0.630313
-0.530009,0.607047
-0.116617,0.253757
-0.0675468,0.409203
-0.487654,0.607999
-0.5341,0.554111
-0.426985,0.281235
-0.441885,0.46764
-0.437692,0.428589
-0.459373,0.488918
-0.387189,0.511053
-0.490524,0.553174
-0.617171,0.764742
-0.524955,0.715953
-0.183482,0.331487
-0.266157,0.631665
-0.472297,0.615886
-0.471247,0.6452
-0.591978,0.490847
-0.652705,0.714022
-0.147522,0.391061
-0.488223,0.593354
-0.537398,0.645283
-0.576562,0.688825
-0.482014,0.539687
-0.547437,0.695136
-0.573599,0.733959
-0.525527,0.745375
-0.588283,0.753001
-0.623152,0.764725
-0.480099,0.576453
-0.487949,0.641961
-0.272336,0.508705
-0.46996,0.676288
-0.185009,0.353361
-0.0893874,0.28235
-0.4032,0.455708
-0.557942,0.655155
-0.463515,0.186524
-0.338173,0.429932
-0.502576,0.617586
-0.555904,0.537759
-0.590614,0.400207
-0.58866,0.630813
-0.518865,0.499324
-0.604935,0.537193
-0.500753,0.421404
-0.604335,0.583903
-0.493352,0.453105
-0.350549,0.434634
-0.64629,0.463503
-0.663235,0.692193
-0.473218,0.381186
-0.684577,0.613813
-0.476486,0.511432
-0.632723,0.665244
-0.50995,0.646654
-0.487738,0.584097
-0.579695,0.618397
-0.562093,0.630203
-0.534826,0.636587
-0.56103,0.554793
-0.657279,0.500937
-0.55881,0.584737
-0.554496,0.828721
-0.479056,0.520583
-0.521762,0.434145
-0.656575,0.636232
-0.440246,0.386737
-0.494852,0.597831
-0.515357,0.432955
-0.509999,0.580881
-0.280587,0.391578
-0.47293,0.338084
-0.612159,0.586557
-0.580087,0.508879
-0.338412,0.586739
-0.557877,0.530149
-0.441149,0.426719
-0.454618,0.520462
-0.553814,0.422117
-0.538868,0.62535
-0.720705,0.2022
-0.613985,0.378565
-0.59601,0.677231
-0.567793,0.372426
-0.479732,0.505468
-0.537837,0.566714
-0.555972,0.5773
-0.530167,0.475255
-0.504117,0.546429
-0.415335,0.425329
-0.561161,0.617452
-0.479071,0.579545
-0.560357,0.458007
-0.497252,0.403744
-0.544726,0.362067
-0.533334,0.459788
-0.608103,0.133075
-0.472068,0.208011
-0.269398,0.277116
-0.495192,0.545159
-0.527132,0.650574
-0.594089,0.685309
-0.555046,0.619862
-0.550483,0.590571
-0.588734,0.692101
-0.441482,0.488282
-0.227479,0.285005
-0.436242,0.314221
-0.119857,0.417595
-0.121952,0.379778
-0.374922,0.536709
-0.534397,0.799701
-0.0432185,0.417715
-0.131934,0.375981
-0.566328,0.47123
-0.481084,0.417336
-0.481751,0.511477
-0.380896,0.538268
-0.49553,0.710027
-0.50147,0.613176
-0.187671,0.350519
-0.00269016,0.378746
-0.422441,0.35615
-0.432517,0.484019
-0.551791,0.624659
-0.480398,0.572411
-0.462235,0.661697
-0.474254,0.687086
-0.186634,0.153357
-0.20838,0.168913
-0.105153,0.205832
-0.149134,0.187333
-0.219318,0.13168
-0.224018,0.130115
-0.20652,0.150027
-0.226678,0.191275
-0.34063,0.0521428
-0.309447,0.126218
-0.264124,0.0970945
-0.399213,0.0466764
-0.307408,0.223753
-0.324641,0.291377
-0.398851,0.198913
-0.450596,0.189701
0.194661,0.137685
0.264435,0.353784
0.0329397,0.247969
0.0238246,0.250923
0.191013,0.381523
0.0550903,0.354419
-0.186008,0.2955
-0.106956,0.301036
-0.104652,0.258121
-0.124945,0.265497
-0.12155,0.249527
-0.149785,0.273418
-0.162334,0.249911
-0.205133,0.291339
-0.174658,0.366482
-0.10603,0.417515
-0.090267,0.148175
-0.100232,0.149964
-0.0779552,0.16566
-0.0530204,0.211428
-0.158331,0.16125
-0.203699,0.190453
-0.177129,0.218066
-0.185635,0.215912
-0.166199,0.138028
-0.147966,0.181965
-0.242286,0.142871
-0.250194,0.173231
-0.237557,0.106251
-0.214324,0.135194
-0.356831,0.084579
-0.460398,0.0450595
-0.189346,0.223753
-0.220063,0.21765
-0.239558,0.198374
-0.27067,0.311847
-0.247695,0.200087
-0.299112,0.29268
-0.265352,0.323955
-0.268589,0.313174
-0.19266,0.225783
-0.23332,0.254341
-0.182098,0.326826
-0.248109,0.410434
-0.213978,0.295207
-0.234903,0.330127
-0.256858,0.36287
-0.280894,0.442698
-0.736556,-0.0751773
-0.674113,-0.0259478
-0.724545,0.0419413
-0.669068,0.0541167
-0.707702,0.0882269
-0.769874,0.193311
-0.689932,0.197331
-0.744662,0.271513
-0.352008,0.173911
-0.513248,0.0619991
-0.371316,0.144007
-0.425594,0.128517
-0.535639,0.0319413
-0.616601,0.0611963
-0.562997,0.116599
-0.679169,0.10523
-0.590626,-0.0950316
-0.58151,-0.0033856
-0.403574,0.064006
-0.216442,0.0854061
-0.259792,0.200382
-0.205088,0.277066
-0.399648,0.0935664
-0.210902,0.328052
-0.229572,0.234226
-0.234031,0.251127
-0.307605,0.206613
-0.322339,0.175755
-0.100415,0.261382
-0.175531,0.277805
-0.32796,0.119076
-0.225291,0.342472
-0.215899,0.263921
-0.233575,0.2785
-0.282281,0.263399
-0.281217,0.334427
-0.224006,0.276622
-0.30785,0.259297
-0.304484,0.303878
-0.379045,0.366221
-0.210574,0.252705
-0.190213,0.26935
-0.206584,0.255286
-0.273413,0.258563
-0.276177,0.262957
-0.300495,0.255102
-0.416383,0.176205
-0.465325,0.290573
-0.616499,-0.120831
-0.443517,0.0799385
-0.553979,0.118425
-0.597511,0.16461
-0.363128,0.175148
-0.340479,0.210725
-0.452925,0.20023
-0.571305,0.207269
-0.52963,-0.00502998
-0.562869,0.0327116
-0.363089,0.181821
-0.436624,0.166707
-0.705335,0.0555877
-0.601051,0.19095
-0.634612,0.0882468
-0.780141,0.118002
-0.419537,0.0486312
-0.318294,0.113888
-0.286457,0.109375
-0.137122,0.0552287
-0.353744,0.12909
-0.246515,0.166984
-0.340223,0.136559
-0.231195,0.244513
-0.428678,0.0604512
-0.362474,0.148176
-0.298035,0.157936
-0.293628,0.169954
-0.241082,0.100695
-0.0450376,0.307672
-0.178804,0.445889
-0.260597,0.363523
-0.105856,-0.00262794
-0.0289588,0.137687
-0.0750632,0.0601916
-0.0748935,0.16717
0.0586153,0.193431
0.170939,0.331163
-0.0361442,0.233497
0.015993,0.289475
-0.127804,0.228191
-0.107975,0.296832
-0.23976,0.241096
-0.270598,0.174146
-0.19538,0.261466
-0.220085,0.274179
-0.270613,0.226527
-0.315253,0.180622
0.00838238,-0.0484513
0.0330639,-0.179684
-0.0198618,0.171905
0.217871,-0.093431
0.0130788,-0.108094
0.263807,0.0390634
-0.0164421,0.17467
-0.00550722,0.0539468
-0.0174308,0.244613
0.447472,-0.0293638
0.514193,0.305068
0.0107751,0.203934
0.117566,0.211308
0.39119,0.18245
0.389607,0.288082
0.324669,0.371422
0.065774,0.13088
0.0546074,0.319824
0.0491364,0.185166
0.249762,0.382982
0.188053,-0.00682206
0.047194,0.252144
0.25361,0.29957
0.171796,0.467846
-0.147254,0.0697822
0.0136881,0.189281
-0.140104,0.270051
0.0873973,0.26841
-0.111996,0.305292
-0.0685907,0.471323
0.208848,0.40341
0.0851117,0.487069
-0.172873,0.265404
-0.174397,0.306539
-0.16257,0.271052
-0.184397,0.291626
-0.142248,0.31323
-0.0987691,0.329117
-0.152108,0.359197
-0.16259,0.350261
-0.158628,0.260908
-0.144792,0.289723
-0.150358,0.301515
-0.150831,0.305456
-0.140727,0.281652
-0.155245,0.278021
-0.142322,0.285877
-0.168185,0.297815
-0.187694,0.274287
-0.200893,0.279569
-0.128118,0.345406
-0.189682,0.300492
-0.143109,0.331476
-0.136379,0.334187
-0.187183,0.309215
-0.167046,0.325041
-0.146985,0.312898
-0.144813,0.350126
-0.109085,0.335882
-0.131246,0.337151
-0.158689,0.311839
-0.207774,0.297337
-0.145395,0.321027
-0.106109,0.372415
-0.199698,0.235264
-0.188189,0.241957
-0.197333,0.253488
-0.196038,0.277263
-0.137711,0.262629
-0.118182,0.2851
-0.169471,0.301845
-0.174375,0.295406
-0.152133,0.300528
-0.157609,0.327713
-0.137298,0.327248
-0.159196,0.347023
-0.167302,0.314238
-0.151858,0.31221
-0.185798,0.313542
-0.222265,0.387826
-0.0581735,0.353354
-0.0555145,0.329975
-0.111343,0.291307
-0.108776,0.321944
-0.111118,0.333901
-0.123805,0.392708
-0.0585876,0.368484
-0.0880166,0.442036
-0.100899,0.337895
-0.154944,0.358579
-0.0973611,0.500922
-0.232042,0.465618
-0.190806,0.386278
-0.155466,0.439673
-0.162442,0.449214
-0.163153,0.536945
-0.0614709,0.349183
-0.0884569,0.371925
-0.0567439,0.326924
-0.0824726,0.364255
0.00979793,0.324587
0.0050071,0.371365
-0.0761146,0.32757
-0.0274679,0.298282
-0.100348,0.356508
-0.0506363,0.350045
-0.112573,0.371068
-0.107768,0.400903
-0.130754,0.357374
-0.148637,0.355093
-0.146573,0.326213
-0.134772,0.360578
-0.0879901,0.346283
-0.123282,0.352114
-0.114224,0.333138
-0.0831364,0.340739
-0.135237,0.354589
-0.144985,0.37736
-0.149024,0.375562
-0.138386,0.361535
-0.0115656,0.3338
-0.0610347,0.374344
-0.0871726,0.397668
-0.0899585,0.403228
-0.0890969,0.368754
-0.091985,0.399936
-0.103705,0.371592
-0.118515,0.402589
-0.0258567,0.343397
0.0194641,0.333157
0.114587,0.363797
-0.0191478,0.355034
0.0666173,0.377961
0.0798739,0.435099
0.00792603,0.361007
0.0582428,0.414124
-0.0573623,0.301664
0.0460606,0.373451
0.0362039,0.411779
-0.00685981,0.353257
0.0550136,0.439837
-0.00709891,0.395342
0.00955475,0.419814
0.106603,0.542141
0.0516285,0.457935
0.000629551,0.440732
0.0191919,0.443583
-0.0209067,0.453004
-0.0100731,0.415269
0.00924909,0.486694
-0.084106,0.385006
-0.0177518,0.474193
0.0472639,0.470008
-0.0572573,0.506354
-0.0880204,0.576232
-0.0632287,0.637353
-0.137126,0.509648
-0.148667,0.44396
-0.077166,0.316489
-0.0876178,0.412452
-0.0552564,-0.0476515
0.287253,0.286677
-0.177523,0.764902
0.407107,0.423168
-0.118619,0.32278
-0.0840328,0.305123
-0.0627435,0.556616
-0.0648259,0.515662
0.175948,0.295886
0.0827772,0.272239
-0.0286464,0.457919
0.161063,0.32913
-0.0451447,0.401233
-0.133089,0.369441
-0.000572534,0.376981
0.114711,0.277113
-0.0553634,0.311739
-0.0327632,0.286658
-0.00927527,0.279184
0.017307,0.263905
0.0602557,0.322567
0.028871,0.258469
0.213281,0.200266
0.264512,0.379146
0.273172,0.158285
0.107975,0.225358
0.13331,0.212101
0.112398,0.200735
0.185979,0.209374
0.112874,0.24002
0.383779,0.235534
0.292886,0.414864
0.00696744,0.51158
0.0506529,0.58327
-0.00988278,0.546929
-0.00631894,0.559211
0.0295606,0.604988
0.017058,0.634643
-0.0129991,0.566486
0.0754921,0.583455
-0.107953,0.440942
-0.0748262,0.522527
-0.0136805,0.568451
-0.0360059,0.586358
-0.0235288,0.607995
-0.0529104,0.525275
-0.0723172,0.497399
0.0275792,0.706789
0.235643,0.234436
0.276704,0.321481
0.0704996,0.22437
-0.00263796,0.282598
0.184276,0.254279
0.15685,0.279398
0.319035,0.364863
0.322701,0.457195
-0.0143534,0.300954
0.170437,0.303459
0.0410619,0.297008
0.0803152,0.310318
0.142915,0.318665
0.0634831,0.333921
0.180166,0.364137
0.234169,0.443618
-0.661619,-0.122592
-0.561302,-0.0390748
-0.761478,0.0193929
-0.719763,0.0860603
-0.848543,0.0101869
-0.829153,-0.0227635
-0.729611,0.0536891
-0.719943,0.158134
-0.642245,0.0262224
-0.684516,0.0377987
-0.601127,0.171401
-0.608997,0.124437
-0.542725,0.19598
-0.464981,0.321406
-0.581679,0.252101
-0.553926,0.341966
-0.375018,0.140904
-0.531608,0.0523032
-0.192433,0.273287
-0.283671,0.232434
-0.248626,0.217676
-0.0782529,0.268161
-0.205973,0.280839
-0.30736,0.222714
-0.625086,0.0494122
-0.526956,0.145409
-0.391734,0.176714
-0.530951,0.112031
-0.516758,0.372227
-0.442845,0.452531
-0.471951,0.642631
-0.522066,0.627763
-0.130797,0.3295
-0.131101,0.355547
-0.171626,0.3084
-0.14246,0.342904
-0.149715,0.324416
-0.138997,0.322748
-0.120973,0.336148
-0.122172,0.363527
-0.199099,0.277736
-0.228658,0.281969
-0.197971,0.303873
-0.218455,0.297944
-0.259034,0.31785
-0.268197,0.316891
-0.168482,0.305824
-0.228348,0.2478
-0.131621,0.182694
-0.155145,0.251953
-0.157215,0.267264
-0.186228,0.323392
-0.217798,0.2748
-0.208111,0.284471
-0.236447,0.281389
-0.243565,0.284824
-0.264176,0.234115
-0.261244,0.244502
-0.245191,0.254537
-0.30605,0.231387
-0.263215,0.233283
-0.284084,0.247944
-0.290608,0.250233
-0.384672,0.237417
-0.250536,0.188787
-0.281986,0.219136
-0.270503,0.303396
-0.313083,0.286598
-0.291627,0.234089
-0.274298,0.24759
-0.395836,0.239041
-0.401266,0.259152
-0.230734,0.263263
-0.235637,0.276088
-0.249052,0.262159
-0.247685,0.276995
-0.198787,0.289761
-0.234739,0.289015
-0.226575,0.269854
-0.240256,0.262819
-0.333452,0.252882
-0.355166,0.267663
-0.336569,0.281475
-0.390771,0.276426
-0.318347,0.228502
-0.332414,0.265002
-0.349979,0.258621
-0.395708,0.26314
-0.302996,0.261237
-0.312601,0.262529
-0.31311,0.251759
-0.326222,0.274885
-0.351272,0.285971
-0.381189,0.289745
-0.394079,0.265455
-0.487745,0.245937
-0.247979,0.245713
-0.267865,0.279362
-0.285409,0.236808
-0.274418,0.253756
-0.325577,0.24135
-0.328131,0.279539
-0.347978,0.285881
-0.354717,0.261732
-0.293647,0.241647
-0.305408,0.273428
-0.316245,0.271428
-0.353188,0.288178
-0.336327,0.310905
-0.373165,0.296827
-0.357238,0.241884
-0.443127,0.290759
-0.273269,0.23877
-0.345207,0.261569
-0.389966,0.207265
-0.436185,0.300375
-0.353699,0.204191
-0.409319,0.199997
-0.493099,0.211857
-0.553492,0.2315
-0.408771,0.247719
-0.469592,0.244743
-0.442169,0.276897
-0.471249,0.369112
-0.43278,0.249942
-0.493625,0.277549
-0.544004,0.266101
-0.531698,0.428968

