index,cardinality,distortion
117,340,0.162889
118,428,0.132412
119,337,0.130519
120,187,0.187623
121,346,0.123877
122,276,0.137971
123,239,0.166070
124,193,0.149720
125,269,0.136410
126,162,0.141376
127,90,0.203030
128,84,0.233272
129,93,0.244957
130,105,0.251133
131,65,0.272117
132,64,0.253983
133,109,0.250245
134,56,0.191680
135,50,0.290986
136,212,0.169075
137,276,0.145532
138,213,0.159329
139,120,0.241812
140,54,0.229701
141,97,0.212420
142,70,0.200301
143,82,0.218938
144,73,0.188470
145,102,0.172788
146,83,0.186244
147,124,0.175285
148,262,0.149622
149,297,0.131209
150,80,0.196902
151,110,0.175845
152,322,0.114767
153,426,0.111195
154,436,0.097962
155,403,0.105102
156,208,0.151081
157,120,0.169250
158,96,0.211878
159,91,0.189221
160,131,0.135333
161,179,0.138099
162,190,0.153481
163,123,0.207498
164,231,0.185700
165,187,0.193181
166,42,0.227774
167,108,0.179434
168,72,0.162757
169,112,0.189733
170,94,0.177349
171,85,0.220224
172,147,0.168844
173,124,0.191652
174,113,0.189994
175,114,0.206368
176,73,0.253134
177,81,0.184278
178,48,0.214686
179,71,0.210259
180,193,0.118321
181,302,0.105363
182,186,0.173282
183,80,0.201786
184,77,0.204051
185,70,0.219803
186,125,0.196638
187,66,0.284223
188,79,0.210679
189,114,0.215629
190,26,0.206367
191,49,0.266735
192,176,0.202732
193,70,0.202471
194,147,0.204795
195,78,0.259786
196,153,0.179906
197,131,0.206424
198,109,0.185601
199,74,0.170533
200,65,0.165923
201,135,0.195062
202,90,0.165064
203,102,0.170876
204,119,0.179383
205,48,0.216667
206,100,0.201476
207,69,0.265172
208,60,0.238880
209,85,0.235690
210,28,0.373225
211,70,0.221802
212,143,0.221729
213,88,0.192385
214,101,0.214465
215,110,0.292381
216,76,0.239994
217,56,0.268009
218,66,0.211989
219,50,0.172079
220,113,0.201448
221,78,0.227197
222,61,0.199509
223,59,0.213671
224,63,0.175229
225,111,0.219189
226,62,0.274887
227,258,0.161883
228,49,0.231251
229,56,0.250810
230,114,0.149475
231,100,0.258017
232,65,0.182143
233,93,0.201768
234,100,0.167954
235,67,0.212758
236,129,0.170039
237,90,0.214903
238,69,0.206895
239,118,0.191563
240,206,0.155420
241,76,0.209780
242,87,0.154972
243,175,0.159747
244,73,0.180638
245,33,0.185259
246,272,0.189081
247,138,0.233490
248,187,0.197614
249,99,0.262702
250,108,0.242775
251,103,0.204315
252,216,0.221507
253,101,0.222257
254,86,0.212433
255,79,0.225086
256,1100,0.068340
257,1145,0.071590
258,1221,0.065546
259,1375,0.068191
260,610,0.081585
261,558,0.084063
262,791,0.079292
263,598,0.090358
264,103,0.252189
265,497,0.140794
266,142,0.242643
267,376,0.136593
268,1113,0.085756
269,955,0.084417
270,911,0.089430
271,452,0.134066
272,1139,0.076317
273,956,0.091840
274,1776,0.059395
275,1443,0.065805
276,1145,0.069032
277,1164,0.071282
278,833,0.075548
279,339,0.111537
280,997,0.073414
281,817,0.086190
282,655,0.099371
283,582,0.106080
284,890,0.096603
285,604,0.121986
286,630,0.106605
287,468,0.139954
288,306,0.078784
289,346,0.094388
290,342,0.096338
291,404,0.115700
292,482,0.079107
293,604,0.077966
294,357,0.091519
295,375,0.108116
296,266,0.094151
297,369,0.085124
298,593,0.079360
299,245,0.112754
300,838,0.064391
301,809,0.071151
302,644,0.071194
303,334,0.090437
304,1389,0.061334
305,1009,0.076643
306,1377,0.066483
307,942,0.094205
308,1946,0.051867
309,1503,0.058662
310,920,0.079370
311,670,0.093558
312,239,0.125929
313,475,0.118863
314,873,0.078121
315,469,0.101016
316,460,0.086420
317,581,0.076869
318,342,0.115953
319,201,0.133659
320,483,0.080515
321,141,0.154358
322,662,0.071921
323,694,0.072131
324,330,0.077349
325,541,0.080343
326,115,0.177427
327,101,0.241320
328,213,0.142220
329,215,0.158656
330,129,0.191447
331,144,0.176514
332,513,0.095638
333,723,0.074378
334,1574,0.057732
335,554,0.080451
336,37,0.254661
337,96,0.193463
338,102,0.206016
339,214,0.152634
340,54,0.248987
341,75,0.225063
342,72,0.221909
343,136,0.207766
344,78,0.241457
345,117,0.188971
346,126,0.189985
347,74,0.264695
348,111,0.176988
349,71,0.216766
350,141,0.167906
351,74,0.263339
352,1466,0.059232
353,1713,0.053953
354,1869,0.058082
355,1861,0.059082
356,2256,0.050401
357,2726,0.047702
358,2531,0.049120
359,2899,0.049091
360,625,0.073211
361,1181,0.061040
362,1419,0.056334
363,1601,0.053814
364,1020,0.074590
365,1820,0.054807
366,1735,0.052813
367,865,0.065207
368,2089,0.051327
369,2295,0.051367
370,2818,0.048623
371,2385,0.050402
372,2529,0.050155
373,2283,0.054896
374,2271,0.052033
375,1831,0.059540
376,641,0.098213
377,1924,0.061655
378,911,0.089710
379,1019,0.090254
380,419,0.144378
381,342,0.157181
382,517,0.146477
383,330,0.166468
384,145,0.158422
385,338,0.103833
386,755,0.087838
387,1176,0.065893
388,768,0.075917
389,1538,0.059205
390,1715,0.052635
391,1503,0.057801
392,1516,0.055929
393,1705,0.055137
394,1771,0.052284
395,1732,0.055767
396,1164,0.069908
397,1300,0.066240
398,1408,0.061048
399,1321,0.062029
400,525,0.095264
401,504,0.101355
402,294,0.131598
403,394,0.101676
404,144,0.138055
405,330,0.106920
406,234,0.120313
407,348,0.107563
408,322,0.107196
409,340,0.100662
410,318,0.105512
411,435,0.097266
412,189,0.155972
413,211,0.143193
414,321,0.130738
415,214,0.179407
416,54,0.220150
417,19,0.202475
418,18,0.229473
419,14,0.202582
420,49,0.134611
421,34,0.256315
422,69,0.207131
423,42,0.230252
424,239,0.131115
425,293,0.113178
426,388,0.109162
427,102,0.199848
428,295,0.115687
429,312,0.114665
430,329,0.113818
431,180,0.187900
432,255,0.123166
433,285,0.113016
434,327,0.120048
435,293,0.132913
436,227,0.143042
437,298,0.121996
438,287,0.114727
439,189,0.132704
440,280,0.128644
441,326,0.148477
442,406,0.106253
443,128,0.225600
444,448,0.112973
445,438,0.103370
446,353,0.107978
447,211,0.179406
448,331,0.139237
449,123,0.247610
450,186,0.191208
451,257,0.193313
452,279,0.170708
453,306,0.173899
454,148,0.289268
455,190,0.296938
456,427,0.118256
457,684,0.089482
458,420,0.103379
459,542,0.092884
460,336,0.135719
461,546,0.118072
462,190,0.226939
463,86,0.321174
464,2068,0.049313
465,2059,0.050454
466,2718,0.048146
467,2199,0.051637
468,1389,0.054802
469,1805,0.055253
470,1525,0.056848
471,399,0.118092
472,1102,0.067099
473,1197,0.068454
474,2441,0.049102
475,2009,0.050228
476,1764,0.051566
477,1915,0.051362
478,1523,0.053056
479,947,0.069963
480,729,0.075784
481,680,0.070826
482,1177,0.058387
483,724,0.072987
484,1581,0.054468
485,1623,0.051212
486,1867,0.050648
487,1979,0.047893
488,826,0.060478
489,1279,0.056780
490,1428,0.056351
491,1502,0.054015
492,1538,0.051688
493,1754,0.053248
494,1731,0.052417
495,418,0.090885
496,1662,0.052419
497,1853,0.053996
498,2136,0.050695
499,2211,0.051416
500,1847,0.054599
501,2134,0.053034
502,1405,0.059456
503,1309,0.059322
504,1298,0.059141
505,887,0.071584
506,751,0.074631
507,533,0.087851
508,367,0.135406
509,325,0.138789
510,619,0.094898
511,526,0.113891
