# data/predictors/_/HBSe_20170128T231621.prd:
# className='', T=77034, P=36
k1,k2,k3
-0.581469,0.367421,-0.0214712
-0.559031,0.394388,-0.0263282
-0.53909,0.375175,-0.0155461
-0.556115,0.342281,-0.000625109
-0.573159,0.357209,-0.0203955
-0.566719,0.301254,-0.114118
-0.588249,0.294944,-0.1342
-0.569659,0.345693,-0.163905
-0.605692,0.43066,-0.155749
-0.600153,0.45305,-0.0537553
-0.570787,0.388195,-0.0599923
-0.551216,0.336084,-0.0797326
-0.585385,0.293141,-0.127449
-0.554902,0.242458,-0.150949
-0.528298,0.176172,-0.123945
-0.514995,0.182654,-0.141426
-0.546894,0.19795,-0.188063
-0.549546,0.184573,-0.223194
-0.463124,0.212528,-0.274459
-0.451521,0.244707,-0.293059
-0.456289,0.178266,-0.227194
-0.482594,0.166919,-0.224055
-0.436434,0.0967332,-0.256194
-0.422977,0.200131,-0.154706
-0.436261,0.255355,-0.126318
-0.402339,0.204491,-0.109973
-0.405641,0.22732,-0.169428
-0.411093,0.163863,-0.218978
-0.461052,0.143429,-0.170881
-0.47418,0.245725,-0.129229
-0.441239,0.208212,-0.216127
-0.45319,0.18872,-0.196511
-0.457889,0.112694,-0.141243
-0.480105,0.160436,-0.151952
-0.543025,0.172108,-0.0949951
-0.542997,0.115467,-0.106673
-0.526571,0.153205,-0.154745
-0.534953,0.17808,-0.138466
-0.492216,0.177013,-0.0972553
-0.421891,0.169535,-0.11251
-0.365552,0.195821,-0.125998
-0.380835,0.216511,-0.105422
-0.383085,0.178711,-0.163158
-0.389359,0.189187,-0.218497
-0.386922,0.21956,-0.192028
-0.373395,0.229677,-0.144941
-0.328086,0.192438,-0.231337
-0.345664,0.158203,-0.258615
-0.34034,0.14145,-0.26314
-0.293127,0.204503,-0.210093
-0.316443,0.228612,-0.189401
-0.312784,0.261472,-0.21897
-0.299379,0.278743,-0.213844
-0.269132,0.213888,-0.275282
-0.2282,0.282731,-0.210055
-0.269305,0.270754,-0.148934
-0.21935,0.26084,-0.136111
-0.233101,0.331942,-0.106285
-0.254522,0.247489,-0.170031
-0.219333,0.228323,-0.183395
-0.168386,0.247442,-0.142633
-0.201302,0.238665,-0.135969
-0.172962,0.313966,-0.199137
-0.198418,0.301469,-0.151537
-0.223354,0.276229,-0.143499
-0.1741,0.280655,-0.152425
-0.155106,0.309256,-0.169361
-0.192456,0.344413,-0.119587
-0.164779,0.28264,-0.144743
-0.168135,0.320288,-0.132977
-0.186706,0.263909,-0.152226
-0.170308,0.23871,-0.197694
-0.189911,0.278524,-0.167837
-0.216891,0.230072,-0.156505
-0.226539,0.266741,-0.207917
-0.169666,0.348842,-0.182216
-0.176047,0.289442,-0.202457
-0.161199,0.259189,-0.157628
-0.133998,0.280037,-0.169537
-0.177181,0.19332,-0.160825
-0.212646,0.311721,-0.147081
-0.211165,0.287805,-0.138665
-0.166429,0.284337,-0.13901
-0.131933,0.265685,-0.122578
-0.139471,0.258399,-0.113162
-0.090441,0.276003,-0.126464
-0.125224,0.332705,-0.127648
-0.175061,0.295442,-0.105653
-0.125301,0.315108,-0.123995
-0.187197,0.249283,-0.115436
-0.246385,0.299465,-0.170915
-0.177948,0.301698,-0.18042
-0.183687,0.298686,-0.193075
-0.203017,0.333419,-0.174805
-0.180064,0.294141,-0.142386
-0.179383,0.290309,-0.147222
-0.136739,0.301769,-0.139395
-0.195075,0.361999,-0.0645742
-0.171944,0.322522,-0.0992909
-0.149955,0.271786,-0.131575
-0.129991,0.251641,-0.174436
-0.141943,0.293161,-0.175864
-0.156265,0.343932,-0.110804
-0.141064,0.315809,-0.127897
-0.191819,0.300921,-0.085574
-0.18236,0.34159,-0.117448
-0.158207,0.325608,-0.156904
-0.15112,0.318756,-0.0952408
-0.130503,0.327936,-0.138449
-0.183453,0.30561,-0.100105
-0.161715,0.330336,-0.174231
-0.150933,0.327588,-0.142698
-0.157892,0.279154,-0.146083
-0.185145,0.300914,-0.144825
-0.197235,0.311702,-0.241414
-0.155275,0.254801,-0.21043
-0.189464,0.27576,-0.161013
-0.150101,0.313623,-0.122797
-0.149771,0.313504,-0.187917
-0.153502,0.300708,-0.0739589
-0.14397,0.306293,-0.083505
-0.227483,0.354774,-0.0920787
-0.206207,0.318647,-0.0574757
-0.131662,0.307025,-0.135862
-0.184572,0.316972,-0.103939
-0.15313,0.295307,-0.161287
-0.180232,0.254761,-0.190028
-0.1376,0.273551,-0.12577
-0.133069,0.367321,-0.195058
-0.164332,0.316123,-0.207307
-0.108063,0.298274,-0.137438
-0.136127,0.324893,-0.110749
-0.179419,0.309512,-0.159552
-0.182798,0.323589,-0.151593
-0.135846,0.31961,-0.075288
-0.124045,0.319391,-0.110739
-0.11437,0.298923,-0.12869
-0.175106,0.268289,-0.143438
-0.20975,0.348302,-0.124048
-0.128162,0.318065,-0.143718
-0.132763,0.269656,-0.195493
-0.202886,0.244206,-0.136667
-0.172819,0.247252,-0.135528
-0.121219,0.262121,-0.0560057
-0.144134,0.283085,-0.0752419
-0.160373,0.299188,-0.151023
-0.14152,0.29689,-0.10928
-0.141852,0.316803,-0.148369
-0.137612,0.30477,-0.179293
-0.191722,0.28755,-0.0870063
-0.191114,0.298679,-0.110845
-0.178952,0.307036,-0.142191
-0.0987164,0.279451,-0.18575
-0.111008,0.327242,-0.179855
-0.13723,0.302248,-0.161434
-0.14471,0.330119,-0.130214
-0.189304,0.312527,-0.173635
-0.173077,0.273135,-0.165315
-0.151701,0.288979,-0.129148
-0.138432,0.267117,-0.171455
-0.126753,0.273793,-0.167511
-0.193305,0.32602,-0.154512
-0.111413,0.287947,-0.173499
-0.169777,0.268752,-0.153092
-0.133217,0.25455,-0.190522
-0.118404,0.188961,-0.154563
-0.136769,0.248408,-0.173134
-0.177439,0.274136,-0.135528
-0.193622,0.322508,-0.15428
-0.18417,0.259942,-0.168046
-0.153732,0.283353,-0.168946
-0.201372,0.340518,-0.0772798
-0.167038,0.304684,-0.165863
-0.175745,0.323863,-0.190366
-0.162545,0.355439,-0.152276
-0.145771,0.307755,-0.111283
-0.165136,0.284678,-0.113492
-0.118694,0.29797,-0.158736
-0.133342,0.319381,-0.141492
-0.140613,0.276317,-0.19727
-0.110474,0.298214,-0.151972
-0.15234,0.302706,-0.104558
-0.167728,0.272108,-0.131999
-0.200092,0.296,-0.100355
-0.206959,0.36501,-0.0942259
-0.177971,0.302479,-0.174421
-0.172286,0.274245,-0.182308
-0.19467,0.291821,-0.147494
-0.123084,0.3051,-0.151968
-0.206162,0.239433,-0.158557
-0.158805,0.271306,-0.173373
-0.209356,0.299918,-0.151685
-0.173691,0.276556,-0.111022
-0.147905,0.274492,-0.112673
-0.178401,0.337933,-0.0590512
-0.151286,0.361075,-0.124464
-0.148504,0.371263,-0.105926
-0.110394,0.338786,-0.11391
-0.1784,0.296711,-0.0978205
-0.188025,0.300902,-0.143894
-0.165869,0.305606,-0.152116
-0.217799,0.302189,-0.117943
-0.204802,0.386168,-0.0717668
-0.216983,0.337699,-0.076974
-0.17207,0.258774,-0.110922
-0.106447,0.293113,-0.150869
-0.171076,0.335565,-0.147485
-0.210907,0.364136,-0.0863731
-0.148707,0.322067,-0.113167
-0.0842614,0.286842,-0.252262
-0.112817,0.250384,-0.188365
-0.162214,0.296062,-0.13951
-0.126306,0.285869,-0.162554
-0.162401,0.315934,-0.123256
-0.172841,0.273396,-0.116069
-0.207764,0.244906,-0.175324
-0.241077,0.225528,-0.156367
-0.216533,0.268533,-0.176524
-0.222757,0.269828,-0.15357
-0.270179,0.265026,-0.122075
-0.34681,0.272192,-0.109345
-0.366738,0.274451,-0.0960151
-0.388676,0.333224,-0.0491102
-0.454779,0.448212,-0.00631424
-0.511151,0.501136,0.042859
-0.500616,0.498975,0.0780847
-0.514732,0.550283,0.0908856
-0.54049,0.539856,0.112211
-0.503678,0.43077,-0.0128647
-0.504505,0.398444,-0.0483689
-0.548617,0.393717,-0.0260028
-0.507177,0.37312,-0.0437697
-0.518235,0.423081,-0.0882101
-0.510815,0.3826,-0.0998382
-0.513181,0.394725,-0.0448993
-0.508472,0.442132,-0.0506703
-0.534753,0.398234,-0.0842844
-0.537339,0.414794,-0.0802162
-0.557886,0.463243,-0.086388
-0.549043,0.458084,-0.146247
-0.561578,0.486716,-0.125365
-0.516701,0.399745,-0.15969
-0.519565,0.477174,-0.0860789
-0.517073,0.428042,-0.0960687
-0.52367,0.431595,-0.0947944
-0.543364,0.476705,-0.0736416
-0.532257,0.416316,-0.0866624
-0.528675,0.431517,-0.0796589
-0.503864,0.389988,-0.0933871
-0.545397,0.416662,-0.0828583
-0.555006,0.410525,-0.13906
-0.494189,0.330851,-0.175477
-0.497139,0.324925,-0.194725
-0.503225,0.275349,-0.238785
-0.463457,0.318119,-0.25321
-0.496759,0.270817,-0.275217
-0.491794,0.265488,-0.278589
-0.411558,0.319013,-0.226442
-0.45975,0.326369,-0.147051
-0.502767,0.372493,-0.117196
-0.47834,0.38063,-0.115059
-0.477502,0.391659,-0.0908844
-0.458817,0.355052,-0.135942
-0.413853,0.341518,-0.121617
-0.461212,0.388081,-0.0961025
-0.405033,0.362134,-0.155161
-0.370504,0.364747,-0.195926
-0.309312,0.318088,-0.191237
-0.308535,0.321441,-0.158892
-0.295154,0.353992,-0.180264
-0.265437,0.345316,-0.219107
-0.255409,0.341865,-0.232227
-0.260103,0.320428,-0.150155
-0.252115,0.325042,-0.154278
-0.311011,0.290015,-0.198306
-0.43603,0.311566,-0.13445
-0.375923,0.302717,-0.0975915
-0.399725,0.275194,-0.101439
-0.352873,0.304464,-0.150082
-0.309254,0.290828,-0.118515
-0.278926,0.292945,-0.14254
-0.199355,0.233715,-0.202408
-0.236719,0.220668,-0.209947
-0.275229,0.142213,-0.26304
-0.232741,0.211962,-0.188648
-0.191899,0.245439,-0.158091
-0.193312,0.258531,-0.0663628
-0.193284,0.262515,-0.126413
-0.228594,0.269834,-0.19206
-0.230953,0.295547,-0.174979
-0.240942,0.249963,-0.123914
-0.199195,0.299661,-0.161594
-0.196809,0.297525,-0.157141
-0.253062,0.276266,-0.0774325
-0.234322,0.279614,-0.110081
-0.196368,0.26673,-0.181912
-0.183157,0.348771,-0.129807
-0.200565,0.348807,-0.0932907
-0.231703,0.315852,-0.103586
-0.216016,0.294783,-0.152592
-0.195043,0.3059,-0.161779
-0.244793,0.255196,-0.159181
-0.254357,0.232483,-0.121751
-0.272031,0.208721,-0.15006
-0.232345,0.283727,-0.218772
-0.237848,0.294889,-0.23627
-0.231294,0.283499,-0.185195
-0.227892,0.267066,-0.191801
-0.14448,0.308734,-0.184625
-0.125329,0.35546,-0.214045
-0.230728,0.305054,-0.159768
-0.206591,0.311572,-0.0959271
-0.167322,0.266973,-0.16853
-0.208787,0.279768,-0.157746
-0.122799,0.254373,-0.195589
-0.140276,0.238754,-0.207262
-0.143717,0.238396,-0.163516
-0.179277,0.301732,-0.150162
-0.162876,0.287069,-0.137616
-0.175533,0.271287,-0.13493
-0.195643,0.257982,-0.138608
-0.201028,0.286545,-0.137206
-0.181139,0.265406,-0.165715
-0.186812,0.260731,-0.0798004
-0.114793,0.313524,-0.128245
-0.124146,0.313341,-0.179281
-0.159947,0.267252,-0.139035
-0.152387,0.277218,-0.125552
-0.159412,0.284788,-0.0888893
-0.185146,0.30974,-0.119455
-0.157551,0.261359,-0.107568
-0.16561,0.299609,-0.0856423
-0.153038,0.291994,-0.1359
-0.165539,0.280488,-0.121145
-0.132788,0.294262,-0.08196
-0.156936,0.272416,-0.108321
-0.218461,0.276598,-0.172797
-0.169913,0.305535,-0.1615
-0.178152,0.301847,-0.15737
-0.127376,0.256486,-0.16575
-0.17637,0.284155,-0.118875
-0.181044,0.313797,-0.153378
-0.131423,0.284067,-0.145753
-0.133439,0.254552,-0.134944
-0.137119,0.27128,-0.167798
-0.0851536,0.319222,-0.136198
-0.158253,0.25561,-0.11422
-0.135318,0.225078,-0.0986641
-0.173598,0.294899,-0.186835
-0.181528,0.273306,-0.157398
-0.116189,0.262577,-0.0942811
-0.121569,0.284253,-0.177046
-0.221454,0.283667,-0.19347
-0.184221,0.256546,-0.155741
-0.166825,0.217122,-0.174489
-0.17862,0.234402,-0.147629
-0.191407,0.277411,-0.148613
-0.175413,0.237587,-0.141729
-0.138495,0.250707,-0.17052
-0.0745058,0.293834,-0.203928
-0.106349,0.275888,-0.214364
-0.138963,0.356185,-0.120382
-0.18003,0.285617,-0.136814
-0.160118,0.273717,-0.143316
-0.153705,0.284501,-0.112998
-0.145132,0.293216,-0.114254
-0.143359,0.330682,-0.138791
-0.163652,0.32707,-0.106235
-0.108414,0.321981,-0.139942
-0.0923878,0.298188,-0.18496
-0.151346,0.30108,-0.0791707
-0.196618,0.296234,-0.103676
-0.19377,0.337159,-0.158879
-0.170165,0.31559,-0.20298
-0.159132,0.292975,-0.166111
-0.141949,0.238012,-0.166806
-0.126482,0.299285,-0.207422
-0.11539,0.247176,-0.208899
-0.191859,0.301033,-0.21549
-0.178503,0.28617,-0.197942
-0.185535,0.314841,-0.196208
-0.198342,0.282737,-0.184698
-0.188674,0.328742,-0.151003
-0.18127,0.27919,-0.123105
-0.136916,0.262705,-0.152776
-0.124593,0.269466,-0.14457
-0.155382,0.377496,-0.102176
-0.167901,0.366151,-0.102804
-0.154129,0.329373,-0.142849
-0.161378,0.348341,-0.0921813
-0.176658,0.301012,-0.1375
-0.191693,0.327454,-0.0901023
-0.175103,0.34984,-0.122508
-0.186189,0.30843,-0.152497
-0.202425,0.271863,-0.131492
-0.191592,0.293442,-0.0498337
-0.21422,0.306679,-0.0858457
-0.213901,0.325206,-0.127707
-0.0957409,0.36896,-0.136732
-0.127043,0.275919,-0.0976741
-0.182045,0.291113,-0.0811449
-0.136269,0.280845,-0.0743651
-0.180053,0.277294,-0.127737
-0.205657,0.25801,-0.197625
-0.116145,0.291346,-0.170595
-0.123972,0.297602,-0.119031
-0.13843,0.28745,-0.150869
-0.180069,0.294134,-0.121256
-0.20826,0.318186,-0.109385
-0.174327,0.312094,-0.171238
-0.209763,0.322609,-0.139782
-0.227824,0.313861,-0.138477
-0.220273,0.344909,-0.123777
-0.13863,0.353714,-0.0772658
-0.135793,0.396818,-0.110075
-0.199523,0.296018,-0.108849
-0.165579,0.224797,-0.115567
-0.134899,0.308818,-0.152903
-0.185688,0.398055,-0.106101
-0.173247,0.38713,-0.0615271
-0.150485,0.313436,-0.110658
-0.182183,0.322277,-0.130134
-0.190523,0.293133,-0.185418
-0.184523,0.292577,-0.121394
-0.22411,0.289842,-0.119673
-0.188187,0.333315,-0.0577
-0.145008,0.339621,-0.0148967
-0.0883962,0.346933,-0.0509169
-0.0492004,0.357386,-0.027692
-0.0657504,0.40951,-0.0208356
-0.112286,0.417823,0.00546589
-0.0689721,0.372878,0.0555157
-0.132314,0.394839,0.0744922
-0.200188,0.348012,0.0968209
-0.178364,0.383644,0.012247
-0.187956,0.383975,0.0212004
-0.178259,0.350183,0.0153178
-0.192015,0.383685,0.00821314
-0.18678,0.374997,-0.105238
-0.22509,0.277818,-0.124621
-0.231413,0.254675,-0.0871779
-0.229826,0.264013,-0.0774007
-0.192528,0.29918,-0.165194
-0.188981,0.259405,-0.119231
-0.153427,0.245925,-0.114788
-0.180382,0.228648,-0.117124
-0.189921,0.251758,-0.160879
-0.150975,0.276694,-0.125816
-0.167535,0.227355,-0.129811
-0.171939,0.328396,-0.150255
-0.132412,0.276162,-0.215542
-0.110492,0.286242,-0.214396
-0.127057,0.320076,-0.126043
-0.168716,0.264874,-0.152066
-0.102185,0.269789,-0.186853
-0.120657,0.292694,-0.163641
-0.165248,0.304824,-0.144809
-0.160445,0.314601,-0.120011
-0.188151,0.303452,-0.104077
-0.16665,0.315359,-0.0995267
-0.171236,0.270378,-0.164687
-0.188783,0.293887,-0.155425
-0.154894,0.319104,-0.155217
-0.180685,0.316491,-0.18353
-0.150105,0.271872,-0.16638
-0.111394,0.328187,-0.210442
-0.126359,0.251927,-0.159028
-0.218743,0.232646,-0.136131
-0.183758,0.275656,-0.205374
-0.209656,0.33656,-0.191369
-0.209624,0.306369,-0.195261
-0.122393,0.254329,-0.196148
-0.0952721,0.288439,-0.156698
-0.177315,0.258576,-0.129776
-0.215428,0.265306,-0.232923
-0.123215,0.294867,-0.166711
-0.113243,0.386319,-0.114409
-0.145585,0.332541,-0.183664
-0.107612,0.237392,-0.197688
-0.13256,0.324348,-0.168124
-0.165764,0.25304,-0.181777
-0.184313,0.308676,-0.148165
-0.182393,0.342796,-0.130557
-0.179706,0.29929,-0.177214
-0.221985,0.28991,-0.163252
-0.112607,0.248594,-0.19275
-0.160167,0.277901,-0.137736
-0.252321,0.25551,-0.109511
-0.196924,0.325699,-0.213796
-0.109107,0.372464,-0.150462
-0.148475,0.215271,-0.18739
-0.212507,0.221313,-0.221183
-0.22178,0.227986,-0.201805
-0.160349,0.249451,-0.249572
-0.17683,0.278148,-0.246806
-0.190339,0.257289,-0.163235
-0.266035,0.252572,-0.167699
-0.239028,0.203664,-0.137174
-0.151525,0.277202,-0.130619
-0.186736,0.300955,-0.153966
-0.156055,0.296435,-0.185765
-0.160409,0.328447,-0.166479
-0.143477,0.341069,-0.15384
-0.209051,0.261251,-0.164216
-0.16623,0.236753,-0.138501
-0.120132,0.279098,-0.109126
-0.193872,0.240669,-0.188915
-0.237521,0.329453,-0.157796
-0.187077,0.322567,-0.112516
-0.209031,0.329855,-0.162543
-0.172334,0.346307,-0.149549
-0.226517,0.308692,-0.126576
-0.18995,0.359094,-0.124786
-0.212261,0.280431,-0.100118
-0.203412,0.338218,-0.161027
-0.190648,0.289802,-0.126697
-0.040866,0.308531,-0.120981
0.0170401,0.410462,-0.0591288
-0.00813578,0.320165,-0.0560679
0.0473864,0.329343,-0.0486886
0.0498864,0.30308,-0.0690169
-0.122405,0.241738,-0.119339
-0.176203,0.266521,-0.137001
-0.210968,0.288009,-0.164529
-0.197079,0.302283,-0.165
-0.00511005,0.272677,-0.0831311
0.0403301,0.334778,-0.0215411
0.0896758,0.37464,-0.0681521
0.0310036,0.359785,-0.0608866
0.0191468,0.36208,-0.0540507
0.0723257,0.350807,-0.062491
0.0352039,0.334669,-0.102858
0.0212831,0.297991,-0.152208
-0.112799,0.259205,-0.149103
-0.176287,0.293897,-0.162152
-0.156899,0.309999,-0.169314
-0.0601072,0.347279,-0.0643598
0.0048482,0.315709,-0.100187
-0.00515192,0.287482,-0.100292
-0.0588944,0.318374,-0.101727
-0.0522183,0.297094,-0.111395
-0.203402,0.338391,-0.0964397
-0.159557,0.325949,-0.110881
-0.060491,0.269637,-0.134475
0.0056386,0.261573,-0.121112
-0.0239381,0.379341,-0.148255
-0.0509783,0.299621,-0.105645
-0.135026,0.338437,-0.0689507
-0.24004,0.292273,-0.10625
-0.217017,0.249119,-0.174177
-0.195952,0.28561,-0.137295
-0.222295,0.203624,-0.102381
-0.285859,0.22685,-0.0770871
-0.340129,0.269609,-0.00793738
-0.371282,0.330677,0.0579205
-0.395166,0.333361,-0.0252321
-0.438742,0.325552,-0.046888
-0.382081,0.307038,-0.0513286
-0.337028,0.316608,-0.0819663
-0.37199,0.364351,-0.061925
-0.439735,0.427876,-0.108441
-0.495451,0.464436,-0.0422187
-0.465735,0.393049,-0.0501712
-0.423147,0.405542,-0.0488889
-0.422954,0.403407,-0.0146267
-0.429322,0.454541,0.0212629
-0.467837,0.498723,0.00981579
-0.429983,0.494933,-0.0574143
-0.45126,0.490554,-0.0329836
-0.478592,0.564339,-0.0320739
-0.465683,0.546131,-0.0370876
-0.492942,0.524855,-0.0132591
-0.483319,0.537876,0.0102931
-0.521745,0.627462,0.0149898
-0.520477,0.605287,0.0365976
-0.516241,0.613354,-0.0299169
-0.513564,0.648517,0.0173227
-0.538232,0.588733,-0.0221419
-0.522145,0.562802,0.018811
-0.532478,0.593104,-0.0323153
-0.550609,0.623082,-0.00447093
-0.539729,0.585791,-0.0308306
-0.534634,0.622923,-0.00525261
-0.548729,0.626526,0.00152077
-0.513075,0.593356,0.0241635
-0.492562,0.609257,0.0404101
-0.538981,0.59399,0.00881271
-0.535232,0.592556,0.0473725
-0.530319,0.58446,0.0738533
-0.499699,0.576276,0.0925475
-0.513378,0.595806,0.102634
-0.479464,0.541372,0.0580585
-0.50079,0.557334,0.00348026
-0.556476,0.573599,0.0531446
-0.542693,0.495234,0.00587842
-0.52734,0.512876,0.0532697
-0.507574,0.474839,0.0725417
-0.520348,0.575741,0.0785149
-0.538095,0.607682,0.0339205
-0.55005,0.607186,0.028884
-0.540217,0.568508,0.038853
-0.545257,0.590545,0.0830347
-0.553315,0.539497,0.0424709
-0.527507,0.495114,0.0408268
-0.50991,0.490836,0.026752
-0.500457,0.388978,0.00675617
-0.518752,0.423518,0.0136914
-0.526733,0.439874,0.0876395
-0.511998,0.448553,0.0117577
-0.478952,0.400007,-0.0207038
-0.46124,0.362252,-0.0218294
-0.443659,0.315983,0.00241721
-0.432552,0.336695,-0.0359706
-0.393377,0.353583,-0.0860916
-0.321052,0.303882,-0.113282
-0.295585,0.309662,-0.0737074
-0.260353,0.292741,-0.131043
-0.230196,0.339585,-0.0716173
-0.186383,0.325461,-0.0850467
-0.201879,0.303879,-0.108261
-0.186455,0.368442,-0.177655
-0.214899,0.369701,-0.186531
-0.148879,0.379215,-0.171699
-0.097247,0.386669,-0.244647
-0.119392,0.406206,-0.208237
-0.159271,0.404204,-0.197746
-0.0986257,0.399945,-0.165593
-0.149151,0.387056,-0.126794
-0.181054,0.36846,-0.143673
-0.147713,0.345347,-0.189257
-0.100033,0.342365,-0.214761
-0.137838,0.338367,-0.204479
-0.115194,0.402233,-0.115306
-0.166217,0.398305,-0.155522
-0.134544,0.379711,-0.186548
-0.195458,0.314767,-0.127454
-0.176562,0.256315,-0.112293
-0.209734,0.304223,-0.127745
-0.181833,0.310642,-0.158894
-0.0874387,0.395338,-0.2128
-0.099259,0.390831,-0.258388
-0.106566,0.371196,-0.211329
-0.0779734,0.394834,-0.248717
-0.035393,0.435042,-0.190877
-0.0323507,0.473157,-0.229175
-0.0446,0.457537,-0.255138
-0.0561037,0.418566,-0.234664
-0.0722515,0.423615,-0.187905
-0.0540225,0.42597,-0.168667
-0.058937,0.457701,-0.201727
-0.10445,0.450184,-0.209655
-0.0722858,0.404741,-0.136481
-0.0928329,0.395919,-0.121159
-0.0245077,0.426559,-0.202144
-0.0978425,0.412038,-0.171919
-0.0567985,0.359292,-0.20628
-0.0490174,0.37138,-0.171018
-0.129129,0.339753,-0.138998
-0.178512,0.344338,-0.0463406
-0.169436,0.277136,-0.135535
-0.178695,0.295182,-0.133535
-0.203254,0.305799,-0.135341
-0.16189,0.360324,-0.177787
-0.127935,0.361965,-0.142075
-0.177362,0.286876,-0.128345
-0.176897,0.36195,-0.11813
-0.174213,0.27514,-0.146935
-0.114056,0.301168,-0.10015
-0.134157,0.306366,-0.122321
-0.152723,0.322923,-0.157247
-0.150293,0.349631,-0.174949
-0.131753,0.353184,-0.153711
-0.187406,0.338525,-0.158388
-0.166383,0.289871,-0.152942
-0.14663,0.316429,-0.118339
-0.139154,0.260609,-0.151199
-0.182365,0.286379,-0.18685
-0.124009,0.365653,-0.141246
-0.14056,0.317794,-0.12587
-0.180113,0.292761,-0.0922164
-0.196463,0.339301,-0.117644
-0.138176,0.327568,-0.11801
-0.158427,0.302473,-0.119007
-0.155208,0.351704,-0.158962
-0.129274,0.312465,-0.108856
-0.174455,0.369771,-0.0788027
-0.161689,0.308305,-0.098462
-0.179436,0.350012,-0.112572
-0.0936064,0.355558,-0.129835
-0.131989,0.362825,-0.133097
-0.219409,0.339386,-0.0740682
-0.123747,0.264554,-0.136058
-0.153984,0.321429,-0.103775
-0.231477,0.301894,-0.103592
-0.187868,0.247255,-0.140959
-0.185407,0.319529,-0.117424
-0.197499,0.308216,-0.159067
-0.200763,0.239813,-0.185377
-0.195346,0.245479,-0.178883
-0.256442,0.221523,-0.0644417
-0.233957,0.235292,-0.0986162
-0.267964,0.27029,-0.151653
-0.376837,0.290613,-0.181002
-0.356445,0.309289,-0.15473
-0.375603,0.320443,-0.125825
-0.399975,0.344717,-0.120493
-0.368045,0.297005,-0.128968
-0.44484,0.335797,-0.105876
-0.511644,0.247505,-0.0497647
-0.547576,0.312366,-0.0736052
-0.54221,0.28895,-0.0951361
-0.579655,0.354955,-0.085751
-0.624639,0.430671,-0.0370906
-0.665973,0.489527,0.0128346
-0.631507,0.541713,0.000149264
-0.60292,0.513505,-0.0222013
-0.597494,0.450703,-0.074942
-0.609605,0.456201,-0.0024578
-0.634666,0.391379,-0.0354891
-0.574533,0.460324,-0.00424845
-0.578417,0.534548,0.0215779
-0.573615,0.434329,-0.0392516
-0.589697,0.455828,-0.0057727
-0.564029,0.49113,-0.0639197
-0.572337,0.518343,-0.0212965
-0.578597,0.53714,-0.000213649
-0.553397,0.440968,-0.00738539
-0.561201,0.480149,-0.0325125
-0.572107,0.493701,-0.03572
-0.637523,0.481095,-0.0152548
-0.631611,0.429276,-0.0422879
-0.651727,0.479711,-0.0275877
-0.57603,0.443983,0.00505457
-0.576957,0.429615,-0.00977371
-0.569139,0.431691,-0.0398594
-0.568308,0.516759,-0.0136696
-0.553051,0.423671,0.0222496
-0.563187,0.409557,0.0154723
-0.609443,0.410483,0.00510716
-0.581344,0.42016,-0.0170925
-0.601508,0.381113,-0.0141991
-0.588611,0.422119,0.0284453
-0.585809,0.440987,-0.00344255
-0.551563,0.370193,-0.0153889
-0.536869,0.354897,-0.00936606
-0.50033,0.419889,-0.0342194
-0.504187,0.324269,-0.0429242
-0.512431,0.299338,-0.0724626
-0.492015,0.34987,-0.0551202
-0.460633,0.346874,-0.103669
-0.444298,0.387864,-0.121413
-0.45564,0.372049,-0.0776078
-0.373438,0.301639,-0.201278
-0.390176,0.269472,-0.19371
-0.361745,0.294656,-0.125627
-0.398966,0.266146,-0.091899
-0.45437,0.322292,-0.069089
-0.362002,0.269962,-0.148344
-0.318574,0.255282,-0.195864
-0.356114,0.271455,-0.184345
-0.328706,0.312754,-0.186355
-0.295567,0.285876,-0.263864
-0.271764,0.313483,-0.266564
-0.188166,0.311549,-0.263492
-0.234396,0.308581,-0.216198
-0.250733,0.368039,-0.268486
-0.248207,0.388518,-0.17471
-0.208511,0.398874,-0.179555
-0.196965,0.367102,-0.156789
-0.181813,0.385388,-0.124644
-0.16072,0.387046,-0.181774
-0.204006,0.400275,-0.200846
-0.22817,0.40745,-0.167051
-0.183975,0.397648,-0.145271
-0.184807,0.349757,-0.128155
-0.114546,0.400823,-0.148258
-0.132496,0.381504,-0.117635
-0.148255,0.439774,-0.166625
-0.144127,0.42115,-0.193227
-0.123484,0.322809,-0.275119
-0.139006,0.288976,-0.225283
-0.094197,0.394782,-0.255107
-0.0941188,0.394985,-0.208444
-0.107488,0.439829,-0.207112
-0.117297,0.424915,-0.164465
-0.155669,0.462246,-0.132035
-0.130287,0.47639,-0.197811
-0.142213,0.401352,-0.177864
-0.104642,0.397069,-0.118924
-0.13131,0.397642,-0.0586067
-0.149653,0.432955,-0.0951895
-0.128169,0.437332,-0.149643
-0.170704,0.400085,-0.168409
-0.231825,0.384586,-0.118032
-0.144998,0.422013,-0.132506
-0.20533,0.429053,-0.110396
-0.183021,0.425084,-0.166706
-0.21043,0.43963,-0.115118
-0.200955,0.406032,-0.10727
-0.232028,0.389808,-0.11482
-0.312562,0.270722,-0.108626
-0.325694,0.341592,-0.143504
-0.279289,0.335807,-0.0613761
-0.26265,0.310906,-0.0542738
-0.281934,0.30368,-0.0459093
-0.317963,0.291665,-0.0427859
-0.400181,0.356973,-0.0578924
-0.377615,0.302487,-0.016
-0.378599,0.311591,-0.0158695
-0.41276,0.313488,-0.027269
