# data/codebooks/_/eps_0.0005_M_0512.cbook:
# P=2  size=512  className='_'
k1,k2
-0.771556,0.567085
-0.799383,0.61968
-0.843238,0.612338
-0.784856,0.414603
-0.798786,0.493276
-0.829684,0.510027
-0.864528,0.443564
-0.432274,0.350533
-0.4459,0.381795
-0.460717,0.33561
-0.475223,0.36533
-0.438385,0.426337
-0.456336,0.455882
-0.440932,0.49869
-0.46952,0.495225
-0.484935,0.444401
-0.498373,0.479981
-0.52465,0.460746
-0.526496,0.499748
-0.521987,0.544998
-0.540384,0.577092
-0.550549,0.524331
-0.57071,0.553038
-0.545804,0.452008
-0.558899,0.479491
-0.576575,0.504431
-0.595929,0.534128
-0.583259,0.454336
-0.606131,0.427207
-0.630153,0.446041
-0.649568,0.488253
-0.565338,0.602916
-0.591898,0.597775
-0.616294,0.570711
-0.632166,0.614681
-0.584678,0.656552
-0.606043,0.648235
-0.635679,0.671703
-0.651588,0.719171
-0.462806,0.604185
-0.487331,0.634063
-0.464064,0.67917
-0.497364,0.684251
-0.516191,0.62044
-0.540035,0.623157
-0.558844,0.654448
-0.56348,0.705451
-0.529999,0.682092
-0.537802,0.746724
-0.561569,0.769801
-0.58259,0.777918
-0.506222,0.8322
-0.535131,0.844471
-0.572819,0.846396
-0.57668,0.91294
-0.592181,0.722352
-0.615973,0.713108
-0.609234,0.791444
-0.617467,0.846371
-0.627653,0.754563
-0.644943,0.777248
-0.664491,0.772001
-0.691621,0.783518
-0.637406,0.820259
-0.65523,0.838483
-0.648002,0.884607
-0.65437,0.93945
-0.673769,0.830906
-0.694713,0.868931
-0.670067,0.88801
-0.68782,0.930004
-0.556876,0.140543
-0.568591,0.190234
-0.57249,0.24068
-0.601211,0.219258
-0.600453,0.270588
-0.623132,0.298019
-0.631958,0.249358
-0.6633,0.231623
-0.596033,0.162553
-0.632612,0.189362
-0.656871,0.111033
-0.668736,0.168691
-0.695278,0.217929
-0.712785,0.169536
-0.732506,0.24299
-0.762617,0.296166
-0.442946,-0.0751159
-0.532676,-0.0559603
-0.508628,-0.000715593
-0.56526,0.0315811
-0.595763,-0.0195039
-0.644447,0.00280276
-0.62157,0.0596264
-0.669507,0.0479138
-0.5728,-0.133351
-0.658509,-0.146915
-0.65468,-0.0575388
-0.71014,-0.0115711
-0.710636,-0.0779879
-0.728195,-0.152882
-0.76244,-0.073408
-0.798663,-0.135972
-0.664326,0.294904
-0.698168,0.283053
-0.699055,0.34773
-0.730268,0.316239
-0.707038,0.413153
-0.730969,0.379262
-0.738489,0.445258
-0.762986,0.481343
-0.760372,0.378841
-0.793565,0.327789
-0.829211,0.31243
-0.824699,0.403906
-0.778252,0.232175
-0.814396,0.22898
-0.856024,0.212052
-0.882278,0.284894
-0.693819,0.10552
-0.733849,0.117328
-0.725135,0.0488954
-0.767406,0.0874441
-0.751358,0.173766
-0.789431,0.154551
-0.808513,0.0689358
-0.836015,0.140046
-0.770279,0.00999587
-0.822553,-0.0425634
-0.86735,-0.114593
-0.927307,-0.058305
-0.854236,0.0542034
-0.887166,0.0147878
-0.896718,0.141589
-0.918445,0.0734102
0.0677867,0.040805
0.194696,0.00509254
0.101965,-0.236633
0.37909,-0.129453
0.0620525,0.137861
0.105023,0.196193
0.158416,0.135194
0.191217,0.209936
0.0445723,0.2167
0.081193,0.253229
0.0440049,0.27965
0.0540733,0.33004
0.0901664,0.3054
0.133926,0.327916
0.0954341,0.37503
0.138343,0.405671
0.135077,0.258469
0.179493,0.278837
0.234468,0.295412
0.307856,0.273271
0.244469,0.121798
0.270388,0.205954
0.346843,0.136427
0.385362,0.266918
0.342585,0.357671
0.424476,0.379272
0.368832,0.485434
0.448841,0.510819
0.449155,0.18191
0.559453,0.162941
0.541295,0.401474
0.686382,0.483583
0.0517955,0.379052
0.0638504,0.4268
0.0267355,0.456798
0.0499778,0.499716
0.100216,0.458935
0.0952992,0.532906
0.127067,0.6004
0.165929,0.734791
0.179922,0.347115
0.201918,0.424009
0.255034,0.375534
0.278868,0.456222
0.152869,0.482816
0.206835,0.537721
0.209875,0.632641
0.319023,0.616833
-0.0161806,0.43142
-0.00347986,0.485504
-0.0390082,0.504509
-0.0237765,0.559571
-0.0692602,0.559297
-0.0646274,0.635616
-0.111875,0.744016
-0.0552825,0.80537
0.0159365,0.550038
0.0500936,0.595834
-0.00477291,0.63081
-0.0292506,0.710121
0.0501231,0.677211
0.0853742,0.74806
0.0152304,0.737717
0.0374309,0.813951
-0.0162525,0.101257
0.00924402,0.171678
-0.0365078,0.170411
-0.043462,0.218372
-0.00312765,0.22716
0.00493514,0.269089
-0.0331481,0.270279
-0.0190095,0.30581
0.0151361,0.314659
0.0207881,0.360571
-0.00922994,0.383781
0.0183408,0.412013
-0.0102719,0.34527
-0.0360854,0.36406
-0.035139,0.398965
-0.0567181,0.413664
-0.0545077,0.308453
-0.0386454,0.33223
-0.0593928,0.347964
-0.0602703,0.378162
-0.076588,0.330848
-0.0804714,0.359373
-0.103446,0.364144
-0.0924778,0.379958
-0.078596,0.396794
-0.0787649,0.434997
-0.101433,0.404097
-0.102593,0.434831
-0.0479394,0.453375
-0.0728833,0.491833
-0.0994735,0.477457
-0.106581,0.537646
-0.0656098,0.246291
-0.0653655,0.278544
-0.0807109,0.301347
-0.0956582,0.316327
-0.0943786,0.27129
-0.106797,0.294294
-0.124862,0.29991
-0.133282,0.317083
-0.11354,0.321292
-0.0979256,0.340318
-0.126289,0.336029
-0.141747,0.34072
-0.115715,0.350184
-0.129719,0.362599
-0.116992,0.381934
-0.123746,0.412075
-0.135463,0.390778
-0.152602,0.431208
-0.128333,0.447017
-0.136089,0.495333
-0.197909,0.385802
-0.226922,0.394947
-0.18937,0.430463
-0.219273,0.450105
-0.172909,0.490003
-0.183105,0.583888
-0.139264,0.566844
-0.124678,0.636546
-0.228614,0.572077
-0.241845,0.644053
-0.18025,0.734307
-0.226078,0.767766
-0.0684855,0.0374225
-0.103257,0.106646
-0.0667226,0.1382
-0.10638,0.152626
-0.147116,0.114231
-0.166011,0.14483
-0.134981,0.160918
-0.138103,0.196444
-0.159739,0.0566832
-0.191308,0.106494
-0.193913,0.143614
-0.224821,0.136893
-0.16082,0.180017
-0.186431,0.17776
-0.209396,0.168739
-0.230718,0.17818
0.025762,-0.0768056
-0.125117,-0.0650621
-0.245054,-0.0285076
-0.253531,-0.142368
-0.221259,0.0559568
-0.2872,0.0460091
-0.284581,0.096147
-0.335482,0.0801379
-0.238258,0.100096
-0.262935,0.13052
-0.249485,0.161864
-0.271881,0.175599
-0.278432,0.205975
-0.302009,0.215564
-0.299184,0.18441
-0.322811,0.200293
-0.0776384,0.189975
-0.110366,0.196599
-0.0931065,0.231016
-0.113374,0.252783
-0.128158,0.227555
-0.133893,0.254773
-0.150921,0.245812
-0.165607,0.261052
-0.124541,0.277317
-0.144839,0.272136
-0.143209,0.295584
-0.148212,0.316092
-0.15864,0.283012
-0.174033,0.285087
-0.16135,0.303604
-0.17042,0.32029
-0.157211,0.330523
-0.159118,0.350299
-0.175068,0.340901
-0.179343,0.366321
-0.14604,0.366158
-0.152263,0.395102
-0.162966,0.373546
-0.174084,0.400872
-0.180006,0.303674
-0.189047,0.324191
-0.193946,0.349578
-0.215196,0.359817
-0.225493,0.325745
-0.239169,0.350172
-0.262562,0.335461
-0.285717,0.350063
-0.154908,0.218668
-0.171731,0.235683
-0.178369,0.206664
-0.195555,0.223982
-0.187759,0.247707
-0.182501,0.267086
-0.207119,0.244954
-0.202669,0.264834
-0.192298,0.283968
-0.196673,0.304098
-0.211335,0.307637
-0.207192,0.331926
-0.210074,0.283875
-0.226095,0.298345
-0.241598,0.292149
-0.242857,0.317068
-0.260998,0.258469
-0.274067,0.279431
-0.260114,0.303682
-0.277142,0.309942
-0.291974,0.287973
-0.295121,0.313588
-0.309201,0.33259
-0.33066,0.327668
-0.325336,0.276497
-0.313856,0.299117
-0.337293,0.253081
-0.345719,0.281025
-0.334039,0.300027
-0.353524,0.312837
-0.343127,0.357945
-0.367517,0.344331
-0.208162,0.201148
-0.219242,0.228225
-0.23865,0.230374
-0.244892,0.249376
-0.22417,0.254161
-0.224839,0.275336
-0.240964,0.269774
-0.256443,0.279816
-0.232056,0.206189
-0.253909,0.201004
-0.26097,0.229005
-0.274295,0.248223
-0.285094,0.23098
-0.301228,0.24382
-0.288105,0.261525
-0.305536,0.271562
-0.321077,0.230609
-0.318782,0.254125
-0.341274,0.221432
-0.360303,0.231992
-0.34746,0.182843
-0.36646,0.197641
-0.381897,0.157047
-0.3942,0.193596
-0.355907,0.257829
-0.378082,0.253104
-0.364672,0.281545
-0.375352,0.306236
-0.385236,0.277831
-0.401225,0.296116
-0.391093,0.328437
-0.404005,0.357269

