index,cardinality,distortion
178,67,0.000526
179,48,0.000657
180,32,0.000749
181,45,0.000657
182,28,0.001177
183,37,0.001290
184,13,0.002532
185,12,0.002383
186,14,0.002518
187,4,0.003242
188,36,0.000781
189,37,0.001021
190,62,0.000577
191,39,0.000914
192,212,0.000164
193,214,0.000182
194,238,0.000202
195,217,0.000210
196,210,0.000220
197,178,0.000217
198,154,0.000216
199,160,0.000250
200,196,0.000281
201,136,0.000233
202,159,0.000301
203,130,0.000324
204,136,0.000270
205,127,0.000258
206,116,0.000275
207,109,0.000364
208,142,0.000216
209,178,0.000286
210,143,0.000245
211,124,0.000278
212,109,0.000341
213,100,0.000374
214,81,0.000362
215,65,0.000541
216,112,0.000371
217,79,0.000415
218,80,0.000413
219,62,0.000491
220,66,0.000527
221,73,0.000625
222,62,0.000522
223,58,0.000608
224,63,0.000481
225,42,0.000374
226,58,0.000456
227,57,0.000658
228,50,0.000454
229,46,0.000602
230,47,0.000568
231,35,0.000914
232,35,0.000874
233,36,0.000904
234,26,0.001313
235,16,0.001342
236,28,0.001244
237,26,0.001617
238,15,0.002136
239,9,0.001000
240,58,0.000920
241,37,0.001023
242,41,0.000681
243,52,0.000930
244,34,0.000967
245,15,0.001328
246,21,0.002563
247,12,0.003567
248,70,0.000462
249,64,0.000812
250,60,0.000696
251,47,0.000842
252,47,0.001268
253,44,0.001411
254,28,0.001587
255,6,0.007393
256,233,0.000151
257,216,0.000156
258,199,0.000169
259,221,0.000181
260,278,0.000147
261,229,0.000159
262,237,0.000163
263,237,0.000150
264,141,0.000191
265,223,0.000224
266,147,0.000220
267,179,0.000231
268,114,0.000269
269,122,0.000270
270,129,0.000220
271,134,0.000252
272,158,0.000169
273,161,0.000183
274,177,0.000240
275,134,0.000182
276,172,0.000168
277,195,0.000188
278,167,0.000213
279,141,0.000210
280,143,0.000284
281,133,0.000226
282,105,0.000314
283,120,0.000314
284,153,0.000195
285,140,0.000230
286,159,0.000268
287,136,0.000275
288,198,0.000210
289,209,0.000197
290,156,0.000206
291,167,0.000181
292,204,0.000258
293,162,0.000194
294,184,0.000301
295,135,0.000354
296,150,0.000189
297,176,0.000195
298,171,0.000197
299,153,0.000233
300,198,0.000305
301,128,0.000297
302,109,0.000272
303,132,0.000401
304,115,0.000303
305,92,0.000299
306,106,0.000287
307,98,0.000301
308,112,0.000358
309,106,0.000421
310,92,0.000492
311,88,0.000556
312,93,0.000332
313,77,0.000470
314,88,0.000361
315,63,0.000416
316,70,0.000523
317,56,0.000584
318,47,0.000552
319,34,0.000707
320,79,0.000405
321,97,0.000341
322,108,0.000442
323,77,0.000421
324,80,0.000479
325,48,0.000496
326,87,0.000473
327,51,0.000522
328,86,0.000339
329,94,0.000393
330,115,0.000297
331,98,0.000346
332,81,0.000399
333,88,0.000524
334,65,0.000571
335,71,0.000474
336,64,0.000419
337,60,0.000581
338,50,0.000532
339,54,0.000886
340,49,0.000732
341,38,0.000828
342,69,0.000780
343,28,0.000910
344,25,0.001334
345,12,0.002121
346,36,0.001758
347,11,0.002014
348,17,0.001350
349,20,0.001595
350,5,0.003789
351,14,0.002508
352,69,0.000499
353,69,0.000557
354,65,0.000529
355,75,0.000577
356,45,0.000760
357,52,0.000778
358,37,0.000907
359,19,0.002063
360,54,0.000618
361,52,0.000555
362,47,0.000495
363,43,0.000408
364,37,0.000469
365,35,0.000445
366,31,0.001395
367,17,0.002672
368,53,0.000483
369,56,0.001202
370,63,0.000613
371,58,0.000916
372,35,0.001335
373,23,0.001043
374,13,0.000922
375,10,0.001049
376,45,0.000625
377,29,0.001043
378,15,0.001044
379,14,0.001213
380,31,0.000544
381,37,0.000997
382,17,0.000967
383,17,0.001324
384,167,0.000172
385,219,0.000220
386,209,0.000214
387,172,0.000175
388,174,0.000160
389,201,0.000158
390,153,0.000177
391,144,0.000195
392,173,0.000178
393,208,0.000229
394,189,0.000225
395,156,0.000234
396,155,0.000239
397,137,0.000265
398,134,0.000255
399,152,0.000307
400,190,0.000268
401,174,0.000227
402,182,0.000254
403,130,0.000235
404,168,0.000317
405,141,0.000290
406,126,0.000244
407,139,0.000276
408,156,0.000314
409,168,0.000425
410,137,0.000318
411,134,0.000350
412,133,0.000369
413,117,0.000389
414,120,0.000452
415,92,0.000447
416,44,0.001184
417,66,0.000783
418,85,0.000532
419,90,0.000510
420,109,0.000350
421,172,0.000373
422,160,0.000275
423,110,0.000229
424,129,0.000359
425,140,0.000404
426,140,0.000295
427,99,0.000274
428,128,0.000264
429,128,0.000226
430,135,0.000277
431,116,0.000323
432,27,0.002892
433,53,0.000931
434,80,0.000692
435,37,0.001453
436,105,0.000483
437,112,0.000393
438,103,0.000340
439,97,0.000333
440,87,0.000471
441,102,0.000329
442,59,0.001006
443,98,0.000492
444,77,0.000343
445,99,0.000503
446,74,0.000638
447,30,0.001247
448,145,0.000258
449,129,0.000274
450,116,0.000306
451,130,0.000322
452,118,0.000261
453,131,0.000336
454,123,0.000351
455,122,0.000399
456,128,0.000350
457,99,0.000423
458,119,0.000372
459,89,0.000342
460,79,0.000407
461,83,0.000537
462,62,0.000532
463,70,0.000723
464,82,0.000384
465,67,0.000429
466,93,0.000432
467,97,0.000507
468,79,0.000734
469,44,0.001056
470,66,0.000738
471,50,0.001018
472,90,0.000457
473,69,0.000527
474,86,0.000581
475,74,0.000546
476,61,0.000951
477,27,0.000811
478,33,0.001680
479,26,0.001414
480,123,0.000324
481,123,0.000331
482,115,0.000366
483,118,0.000368
484,123,0.000404
485,90,0.000329
486,107,0.000429
487,114,0.000408
488,106,0.000350
489,83,0.000381
490,105,0.000329
491,85,0.000453
492,90,0.000504
493,88,0.000620
494,76,0.000711
495,53,0.000821
496,91,0.000494
497,94,0.000536
498,75,0.000679
499,44,0.000853
500,54,0.000930
501,31,0.001551
502,25,0.001052
503,32,0.001922
504,59,0.000855
505,55,0.000669
506,57,0.000698
507,46,0.000594
508,38,0.000756
509,44,0.001037
510,54,0.000786
511,35,0.001395
512,50,0.000873
513,32,0.000952
514,32,0.001630
515,23,0.001253
516,13,0.004739
517,8,0.012379
518,12,0.002529
519,9,0.005572
520,66,0.000439
521,81,0.000550
522,114,0.000397
523,102,0.000438
524,70,0.000896
525,66,0.000502
526,73,0.000423
527,80,0.000530
528,140,0.000310
529,146,0.000224
530,181,0.000303
531,139,0.000340
532,171,0.000223
533,195,0.000209
534,225,0.000225
535,147,0.000247
536,178,0.000242
537,154,0.000303
538,93,0.000351
539,70,0.000400
540,156,0.000360
541,93,0.000353
542,106,0.000422
543,76,0.000463
544,120,0.000357
545,104,0.000336
546,94,0.000397
547,79,0.000394
548,83,0.000576
549,64,0.000726
550,63,0.000636
551,57,0.000801
552,48,0.000772
553,60,0.000887
554,54,0.000583
555,58,0.000721
556,23,0.002189
557,68,0.001144
558,50,0.001090
559,40,0.001545
560,49,0.001265
561,61,0.000913
562,50,0.001492
563,38,0.001892
564,46,0.001944
565,25,0.002120
566,43,0.001645
567,22,0.006763
568,45,0.002130
569,26,0.002232
570,19,0.005377
571,18,0.004395
572,29,0.003166
573,20,0.004568
574,9,0.006449
575,3,0.004375
576,175,0.000262
577,161,0.000281
578,135,0.000316
579,112,0.000443
580,164,0.000397
581,133,0.000441
582,108,0.000403
583,73,0.000508
584,88,0.000471
585,84,0.000608
586,86,0.000751
587,58,0.001099
588,57,0.001179
589,25,0.001454
590,15,0.002274
591,10,0.008229
592,90,0.000320
593,76,0.000612
594,74,0.000614
595,66,0.000953
596,81,0.000801
597,56,0.001131
598,47,0.000868
599,24,0.001750
600,79,0.000720
601,63,0.000676
602,34,0.001150
603,34,0.001705
604,24,0.001462
605,18,0.002463
606,19,0.002993
607,18,0.004914
608,205,0.000192
609,163,0.000222
610,167,0.000312
611,108,0.000324
612,143,0.000304
613,115,0.000351
614,103,0.000374
615,84,0.000517
616,97,0.000475
617,78,0.000649
618,60,0.000863
619,39,0.001410
620,32,0.001596
621,16,0.004368
622,14,0.002337
623,10,0.004660
624,98,0.000481
625,91,0.000739
626,62,0.000645
627,66,0.000810
628,65,0.000583
629,58,0.000921
630,52,0.001329
631,27,0.001562
632,53,0.001036
633,48,0.001165
634,36,0.001964
635,15,0.002614
636,39,0.001281
637,21,0.001615
638,28,0.002170
639,13,0.006213
640,45,0.000499
641,69,0.000301
642,80,0.000273
643,105,0.000306
644,126,0.000198
645,113,0.000200
646,197,0.000211
647,198,0.000145
648,127,0.000222
649,161,0.000176
650,189,0.000183
651,238,0.000173
652,193,0.000155
653,305,0.000147
654,303,0.000156
655,312,0.000125
656,265,0.000198
657,281,0.000175
658,243,0.000208
659,238,0.000153
660,328,0.000124
661,273,0.000163
662,191,0.000221
663,186,0.000282
664,254,0.000126
665,278,0.000144
666,318,0.000117
667,396,0.000102
668,336,0.000121
669,262,0.000157
670,326,0.000121
671,388,0.000123
672,296,0.000092
673,471,0.000094
674,379,0.000111
675,421,0.000102
676,479,0.000086
677,508,0.000067
678,514,0.000087
679,473,0.000109
680,550,0.000066
681,731,0.000065
682,608,0.000063
683,598,0.000079
684,785,0.000058
685,703,0.000061
686,712,0.000074
687,554,0.000076
688,571,0.000090
689,451,0.000101
690,262,0.000134
691,186,0.000162
692,564,0.000076
693,438,0.000117
694,339,0.000113
695,208,0.000202
696,242,0.000191
697,152,0.000227
698,161,0.000256
699,121,0.000442
700,202,0.000179
701,153,0.000294
702,110,0.000433
703,70,0.000617
704,266,0.000161
705,368,0.000134
706,303,0.000128
707,360,0.000094
708,381,0.000086
709,641,0.000084
710,616,0.000061
711,725,0.000059
712,473,0.000089
713,450,0.000059
714,612,0.000059
715,744,0.000054
716,781,0.000047
717,893,0.000043
718,910,0.000035
719,1123,0.000045
720,800,0.000048
721,817,0.000047
722,788,0.000051
723,683,0.000060
724,970,0.000043
725,1026,0.000049
726,1031,0.000042
727,1056,0.000043
728,826,0.000046
729,867,0.000049
730,860,0.000043
731,868,0.000055
732,764,0.000060
733,692,0.000066
734,452,0.000080
735,318,0.000090
736,609,0.000056
737,540,0.000082
738,379,0.000137
739,202,0.000226
740,230,0.000116
741,175,0.000196
742,149,0.000308
743,104,0.000386
744,372,0.000101
745,227,0.000149
746,233,0.000117
747,223,0.000193
748,243,0.000155
749,170,0.000261
750,166,0.000259
751,118,0.000322
752,129,0.000303
753,104,0.000458
754,97,0.000706
755,52,0.001052
756,71,0.000541
757,51,0.000704
758,65,0.000957
759,32,0.001051
760,63,0.000709
761,34,0.000630
762,36,0.000827
763,21,0.000638
764,14,0.001609
765,16,0.003796
766,21,0.002336
767,14,0.003428
768,22,0.000712
769,64,0.000593
770,96,0.000276
771,166,0.000173
772,112,0.000204
773,198,0.000205
774,184,0.000169
775,275,0.000132
776,111,0.000281
777,280,0.000187
778,313,0.000125
779,355,0.000086
780,265,0.000150
781,388,0.000112
782,316,0.000103
783,414,0.000101
784,57,0.000622
785,142,0.000292
786,262,0.000159
787,291,0.000160
788,440,0.000133
789,468,0.000117
790,371,0.000117
791,375,0.000116
792,446,0.000093
793,502,0.000089
794,497,0.000097
795,482,0.000072
796,541,0.000084
797,526,0.000078
798,525,0.000108
799,487,0.000084
800,30,0.001535
801,22,0.002612
802,40,0.000951
803,39,0.001612
804,56,0.001160
805,63,0.000710
806,42,0.002248
807,28,0.002804
808,140,0.000361
809,127,0.000338
810,126,0.000317
811,166,0.000274
812,244,0.000219
813,230,0.000145
814,195,0.000218
815,268,0.000260
816,280,0.000184
817,297,0.000174
818,323,0.000121
819,273,0.000141
820,440,0.000097
821,391,0.000097
822,418,0.000070
823,425,0.000088
824,641,0.000067
825,636,0.000066
826,532,0.000070
827,608,0.000056
828,493,0.000075
829,392,0.000092
830,417,0.000077
831,533,0.000067
832,166,0.000177
833,213,0.000172
834,287,0.000145
835,283,0.000090
836,280,0.000129
837,350,0.000105
838,423,0.000087
839,656,0.000080
840,398,0.000090
841,496,0.000064
842,563,0.000070
843,706,0.000056
844,727,0.000059
845,686,0.000039
846,684,0.000047
847,879,0.000043
848,667,0.000050
849,933,0.000048
850,801,0.000044
851,931,0.000041
852,901,0.000040
853,914,0.000037
854,1018,0.000038
855,1087,0.000039
856,889,0.000039
857,1062,0.000039
858,1068,0.000044
859,1122,0.000044
860,1094,0.000039
861,1039,0.000036
862,1080,0.000042
863,811,0.000040
864,989,0.000038
865,859,0.000041
866,1077,0.000049
867,862,0.000051
868,867,0.000046
869,799,0.000062
870,642,0.000063
871,495,0.000076
872,848,0.000049
873,757,0.000056
874,583,0.000079
875,399,0.000107
876,823,0.000060
877,609,0.000079
878,469,0.000127
879,276,0.000155
880,1114,0.000040
881,986,0.000041
882,951,0.000045
883,832,0.000052
884,633,0.000061
885,468,0.000072
886,440,0.000090
887,290,0.000120
888,666,0.000060
889,612,0.000070
890,444,0.000088
891,402,0.000109
892,477,0.000100
893,287,0.000150
894,404,0.000098
895,283,0.000134
896,468,0.000076
897,654,0.000063
898,606,0.000055
899,655,0.000046
900,484,0.000061
901,526,0.000066
902,639,0.000058
903,650,0.000051
904,712,0.000046
905,811,0.000040
906,792,0.000043
907,975,0.000042
908,831,0.000050
909,783,0.000044
910,923,0.000042
911,922,0.000045
912,1016,0.000042
913,909,0.000040
914,959,0.000043
915,883,0.000046
916,898,0.000044
917,821,0.000055
918,770,0.000059
919,604,0.000064
920,958,0.000042
921,866,0.000039
922,885,0.000045
923,788,0.000054
924,917,0.000051
925,730,0.000046
926,794,0.000062
927,489,0.000076
928,879,0.000049
929,908,0.000050
930,842,0.000049
931,706,0.000053
932,653,0.000057
933,462,0.000061
934,626,0.000056
935,452,0.000065
936,762,0.000055
937,622,0.000058
938,632,0.000065
939,478,0.000074
940,367,0.000100
941,344,0.000118
942,434,0.000086
943,354,0.000089
944,767,0.000058
945,776,0.000064
946,609,0.000061
947,488,0.000083
948,637,0.000053
949,687,0.000051
950,718,0.000055
951,681,0.000064
952,634,0.000064
953,570,0.000068
954,544,0.000072
955,423,0.000077
956,314,0.000149
957,159,0.000118
958,302,0.000098
959,263,0.000112
960,517,0.000074
961,563,0.000058
962,670,0.000050
963,738,0.000045
964,742,0.000054
965,728,0.000046
966,812,0.000044
967,972,0.000051
968,783,0.000040
969,819,0.000038
970,873,0.000041
971,937,0.000045
972,849,0.000041
973,838,0.000046
974,881,0.000044
975,801,0.000055
976,598,0.000065
977,622,0.000061
978,473,0.000071
979,609,0.000063
980,637,0.000050
981,737,0.000053
982,805,0.000047
983,740,0.000046
984,691,0.000054
985,707,0.000050
986,757,0.000046
987,760,0.000052
988,927,0.000054
989,747,0.000048
990,868,0.000058
991,775,0.000056
992,642,0.000059
993,612,0.000056
994,739,0.000054
995,797,0.000055
996,575,0.000066
997,569,0.000059
998,455,0.000063
999,608,0.000072
1000,407,0.000080
1001,346,0.000098
1002,418,0.000088
1003,409,0.000108
1004,295,0.000099
1005,328,0.000145
1006,378,0.000130
1007,475,0.000115
1008,701,0.000063
1009,623,0.000061
1010,482,0.000061
1011,506,0.000081
1012,617,0.000060
1013,473,0.000066
1014,464,0.000065
1015,436,0.000078
1016,515,0.000063
1017,540,0.000095
1018,433,0.000098
1019,367,0.000101
1020,299,0.000100
1021,300,0.000106
1022,222,0.000133
1023,271,0.000165
